comment,stars,verified,date,country,helpful,has-media
"Super simple to setup and easy to use. I was up and running in less than 15 minutes. The app is easy to use and the instructions are very simple. It's essentially 4 steps.1) Stick sensor on garage door. I was worried this would be a two-part sensor like the little lasers at the bottom that detect if someone walks through the beam while it's closing. It's not. It's a small puck, about half the size of a deck of cards, that sticks on your door with supplied fastening tape. This device communicated with the base to tell the base whether the door is open or closed.",4,1,2019-12-1,1,5,1
"I could have dealt with just not spending the money monthly to get the additional services that some ppl complained about, but this thing just did not work at all. I spent a couple of hours on ladders and waiting for the app to respond, factory resetting, repeating again and again. In the end, it never worked. Even those few times where the device would show up in my device list, the control didn't work and it didn't report the right status. Then it would stop responding. Wifi signal was great, it just didn't work. There's just no excuse in 2018 for an app to be that bad for a consumer product.Perhaps the biggest clue that this product is bad is that the instructions state to mount the unit 4-6 ft away from the garage door motor. So I dutifully measure 6ft and go to plug it in, only to realize that the cord it comes with is 5ft. A frustrating waste of time and energy.",1,1,2018-8-23,1,9,0
"These work, but the whole system is greatly flawed. I have cats that have access to the garage and they like to play ""beat the door,"" to see if they can get in or out before the door closes. If something causes the door closure to fail 3 times, you can only reactivate the controller by manually closing the door while at home and pressing the link button on the sensor. Sometimes, the sensor just disappears from the myQ app or website altogether, until you delete everything and re-add it all. There is no excuse for a device whose use is critical when you are away from home to ever stop working and require your physical presence at the house to reconnect. It should let me try to close the door as many times as I want. I have cameras that allow me to see if the doors are closed or not. I don't need this blind device to tell me I can't try to close the door again until I'm back home. If I take a week's vacation and it stops working on day 2, my garage is just going to be open for 5 more days? Ridiculous and terribly disappointing, but when it wants to work, it's awesome.",3,1,2018-8-28,1,1,0
"The MyQ hub is very easy to install.  I couldn't get my iPhone to connect to the hub (was using Bluetooth, I think I was supposed to connect with WiFi maybe?) but I used the WPS feature on my router and it connected almost right away.Installation in the garage was very simple with a cordless drill, and the unit immediately 'learned' my Craftsman garage door signal.  I now get notifications on my iPhone when the door opens and closes and if it stays open longer than I want I have the ability to close it remotely.  I'm very happy with the unit and would recommend to anyone who wants to have remote access and information for a Chamberlain brand garage door opener.",5,1,2017-11-2,1,1,0
"The package arrived on time and it only took 15 minutes to install.  It actually let's you open and close the garage from your phone and it shows how long the door is open or closed.  I was also able to connect it to my Nest camera and my Xfinity system, so that was a bonus.  Works great and does what it says.",5,1,2017-10-21,1,1,0
This is one of the worst products I've ever used.1. The device immediately closed my garage door every time I opened it manually! I could not open my garage door with the device installed. See attached video. For this reason I returned it. I'm not interested in trying to fix a problem that could lock me out of my house.,1,1,2019-7-22,1,6,0
"UPDATED REVIEW - 5/14/2019:I originally gave this thing one star, only because I couldn’t give it 0.25 stars. I’m updating to 4 stars only because it was a rocky start. It started off extremely frustrating.  You can read the saga, below. Both Chamberlain and Amazon Key customer service have been fantastic. Above and beyond. Unbelievable. Because it’s in Amazon’s best interest that their in-garage delivery program succeed. It took some time to get things right, but in the end I think I finally got it and it works flawlessly. Here’s hoping my internet or electricity never goes out so I don’t have to go through and reprogram this silly thing.Do these things and nobody will get hurt. Position your Chamberlain hub (the thing on the ceiling in your garage) away from any LED lights. This includes any LED lights that might be screwed into your garage door motor. (I know it’s 2019; there aren’t many choices when it comes to lightbulbs.) And I have some extremely bright LED shop lights on my ceiling as well. I moved my box (see the picture) 90 degrees away from the garage door motor and the LED lights. I think this is what did the trick. It seems to be outside the influence of LED electromagnetic fields. It does need to be at a minimum 4’ from the garage door motor, but the cable is only about 5’ so you won’t be going far. I also positioned the door sensor in direct line-of-sight of the Chamberlain hub. Whether this makes a difference or not, I don’t know. But after all I’d gone through, I was willing to try anything.",4,1,2019-5-1,1,7,1
Installation was really easy. One hub can control two garage doors if you buy a second sensor. The app works to control operations of the doors. However the Google integration is absolutely terrible. It was a pain in the butt to set up and every time you use it you have to ask to talk to myQ. Then this annoying guy's voice shows up and explains what you can do EVERYTIME.  Then you ask it to open the garage door 1 and it asked which one.  You tell it which one again and it says it is closed and then exits out. Thanks for nothing annoying MyQ!  Why can't these stupid smart internet of things be smarter?,2,1,2019-11-27,1,6,0
"First off, II have lots of smart home equipment and experience (e.g. Smart Home Alarm, Alexa, Hue hub and bulbs, Smart Cameras).  Installation of this ""smart"" garage door opener was easy.  It worked as expected for about one day.Then the garage door sensor would get out of sync if the garage was activated using a remote instead of the app and think the garage was open when it was in fact closed or vice versa.  I verified that this was not due to batteries in the garage door sensor.  The hub regularly times out and looses sync.  The iOS application (MyQ)  is very poor written.  Many of the submenus have no back button, so if you go into them, you have to kill the application and restart.  The application lost my Chamberlin hub from its settings several times and I had to reenter it by scanning the included QR code.",1,1,2019-5-2,1,6,0
"Several hours on the phone with a rude and condescending Chamberlain tech services person I am returning this and will be unable to have Amazon deliver in my garage. I have a Lift Master 1250LM opener made in May of 1995 (information stamped in metal on the opener) which is supposed to work with this but does not. Keypad outside and buttons inside work flawlessly.Adding this device did not work despite following directions exactly. Called tech services May 1, 2019 mid morning. Tech services person kept telling me that I was not following directions. That it needed to be 4 to 6 feet from the opener when I told her it was a measured 5.5 feet. Moved it to 4 feet then moved it to 6 feet with no success. Then she told me I was skipping steps on the app which I was not. Started over numerous times and told her each time the app wanted something or the screen changed and asked if it was Ok to go to the next step.",1,1,2019-5-2,1,5,0
"I bought this device to replace my existing Wemo Maker garage door opener, because I wanted to be able to use Alexa with it. Boy, was I wrong!First, I discovered that MyQ does not integrate with other smart home hubs like Alexa or Smartthings. The only way to do so is to use IFTTT. But to do that, Chamberlain demands $1/month! When I ordered this device, I missed the bullet (or it got inserted after I bought it) saying ""SMART COLLABORATIONS – Linking your myQ account to Google Assistant and IFTTT requires a $1 monthly or $10 annual subscription fee."" Even if I had seen it, I don't use Google Assistant, so I would not have cared.",1,1,2019-5-30,1,5,0
"They have subscription fee for connecting to Google home or IFTTT!!!After spending hours to set  and install this device I noticed that Chamberlain has monthly or yearly subscription fee for connecting to google home or IFTTT !!! While Google and other company provide their service for free for all smart devices this company is charging for this interface, I haven't heard of any other company to have subscription fee for connecting to Google or Amazon.",1,1,2017-10-12,1,1,0
"It's really a simple device and easy to install. I installed it and got it up and running in less than an hour. No hubs or anything else is needed -- other that a wi-fi signal. Works as expected and I will buy the second sensor, soon.When you open or close the door remotely, the unit beeps pretty loud and the light flashes about 5 seconds before it actually moves. That's a bit annoying. But if you think about it, that makes sense in the scenario where someone is in the garage and they have no idea the door is about to move. Besides, you're rarely activating it while inside the garage.",5,1,2017-12-3,1,1,1
"This has to be one of the biggest wastes of money I have unfortunately paid for.  Less than 2 months into owning it and the garage sensor has already died.  I have also had the same issue as other people where the garage door opens on its' own and no one has initiated the action.  This happened several times a week, so I had to disconnect the device.  I tried all of the items in the support pages to stop it.  Reading the reviews, I figured these issues were only a vocal minority but it turns out they both happened to me.I tried emailing Chamberlain 5 days ago and still have not heard back from them.  Unfortunately, the customer service of Chamberlain is on par with the quality of the product.  I had to disconnect due to my garage door opening randomly.  I was afraid that something would get stolen.",1,1,2018-3-5,1,7,0
"Before purchasing the myQ Hub to monitor my two overhead car doors, I reviewed probably 200 customer feedback postings.  While I noticed a number of negative claims that the MYQ-G0301 didn't work well I was hesitant to take those comments at face value as I had previously installed a myQ Chamberland opener on a 3rd overhead garage bay for my golf cart bay and had no issues at all in the last year with it.The G0301 installation went smoothly and flawlessly, but repeating the words of a number of posters in this blog YOU HAVE TO CAREFULLY FOLLOW THE INSTRUCTIONS for a number of reasons. !!!",5,1,2019-11-27,1,3,1
This is a product with much potential hampered by poor execution. There is no way to automate door opening. The excuse of security assumes the customer is clueless. I have been doing home automation longer than Chamberlain. The “connection” between hubs like Wink and this device are very unreliable.The opener has no recover function when shutting the door and something interrupts the door sensor  This could be as simple as attempting a close 15 seconds after an interrupt.  There is no way to trap for an error in logic.,1,1,2018-7-11,1,5,0
"First of all, it is a beast to set up. The app doesn't recognize (forgets?) the door opener after you have just set it up, over 10 times initially. Then it works for two or three times and will not operate after that. It is seeing the door sensor, because it accurately tells me that the door is up or down after controlling it with the remote (local) or the hardwired opener. It just refuses to work. Look it up on line and see all of the frustration that this product causes its buyers. The suggestions from Chamberlain on those pages JUST DO NOT WORK. If I do not hear from a rep from this review very quickly with a software/firmware update in the next day or two, I will return this thing. What a disappointment. This is my first negative review on Amazon...",1,1,2018-4-2,1,5,0
"In concept, a great product to make sure your garage door is closed and secure when it needs to be. I have a detached garage and live alone, so this purchase was more about piece of mind vs. allowing access in/out remotely. I installed very quickly the day it arrived (5/31), opened and closed as it should...alerts came in immediately. It is all about the alerts.On 6/2 I was in the garage and opened the door from the internal opener switch, no alert! Closed it and that alert came through. Opened and closed again later in the day, both alerts came through. An anomaly?? I hope so!",1,1,2018-6-7,1,6,1
"This is my second sensor besides the one for the main garage door that comes with the MyQ hub. The main garage sensor has worked flawlessly till now. But the additional sensor reports that the door is open when in fact it is closed. It takes some effort to get the door and the app/hub back in sync and one has to use the hardwired buttons to do this.It is annoying when you leave the house to get an alert that the door is still open, turn back and find out that the sensor lied. Not to mention spending another 10-15 minutes getting everything back in sync.",1,1,2018-10-5,1,1,0
"I was a little skeptical about this after reading some of the negative reviews but went ahead and ordered the kit and an additional door sensor to cover the two doors in my three-car garage.  The pieces are small and light, and installation was very easy following the directions in the quick-start guide.  After about 30 minutes I had everything in place and working.  The app was easy to install and set up as well.  Some of the app features are really neat, like the ability to have the doors shut automatically at a certain time every night, or to get alerts every time a door is operated.  For the price, I feel like it was a great value and it's working very well.  Recommended!",5,1,2018-9-12,1,1,0
"I have a home full of connected devices including Nest, Wink, Google Home, smart outlets, Chromecasts, connected lights, water sensors, etc, most of which are connected directly or via IFTTT.  Never, ever have I been required to pay a subscription to connect to any service from any other service.  Not only is Chamberlain wanting to you to pay a subscription, but they are wanting a fee for each different service you want to use!!!  On top of that, they are entirely unclear on what that subscription will provide you.  For example, the Google assistant connection only allows you to check door status and close it and they want you to pay monthly for that!  One of the only reasons I bought this device was to be able to use my phone to control the garage door since the remotes are aging and not working very well.  I thought I would be able to use Google assistant to open my garage door hands free.  Nope...I have to log into my phone, open an app and navigate it to open the door.  Not exactly safe or convenient.  The device itself does work well and the integration with Wink is nice, but Chamberlain highly overrates the value of the connections and they will not be getting any addition money from me nor any recommendations.",1,1,2018-11-30,1,2,0
"In two days, the app has failed multiple times including erroneously opening the garage while I was away.Chamberlain charges a premium fee for each integration, and this hub does not work at all with the google Home integration after hours of attempts to resolve their redirecting error that they are aware of for months.",1,1,2018-1-21,1,4,0
