comment,stars,verified,date,country,helpful,has-media
"Please whatever you do, don’t pay their ridiculous 200+ price for the same exact (NOTHING DIFFERENT) product only because they had money lying around for this exact reason. It’s sad and pathetic seeing scalpers buy things in bulk just to resell at a ridiculous product just because they have more money to spend than everyone else. It’s toxic and should be illegal.I managed to buy mine at Best Buy for my girlfriend and it’s exactly what an animal crossing fan would love, aside from not including the game, which isn’t too bad because then you can decide if you want it physical for the cover art or digital without having to worry of loosing the game.",5,0,2020-3-14,1,2,0
Mass buying and reselling at high prices should be frowned upon,1,0,2020-3-15,1,2,0
Way overpriced. Joycons are flimsy. Standard Switch is $300 and yet it can only be bought for $500. Nintendo get your act together.,1,0,2020-3-14,1,1,0
The price is disgusting!,1,0,2020-3-15,1,1,0
"Everything about the physical device, i feel like is pretty well made. Good set up, some minor future issues that are mitigated by screen protectors and similar. Several easy to work with ways to play it, kinda fun in its novelties on its build.My issue?",2,1,2019-8-23,1,1,0
"I like the Switch Console and even with its quirks, at $299 it's fairly priced and hopefully will be again when the demand goes down.  It's nowhere nearly as powerful as what Playstation and Xbox offer but it's so much more flexible that it can get away with a $300 price tag.  $450 though?  No, not worth it at all.",1,0,2020-4-3,1,9,0
The Nintendo is cool and all but I got price gouged hard on it. I promised my kid one for Quarantine. Apparently people have been buying them out to resell on ebay and Amazon. I am one of those victims.,1,1,2020-4-9,1,8,0
Price is outrageous !!People try to make money off of people like that is wrong!!,1,0,2020-4-29,1,4,0
"This is my review of the 'V2' (2019) version of the Nintendo Switch (model #HAC-001(-01)).So a little background, I was a enthusiastic PC gamer in college who built my own PCs for the purpose and am now - due to the demands of adulthood - someone who only plays the occasional game. My last handheld Nintendo console was the black and white Game Boy Pocket in the early 90's, so I've been away from the platform ---- a while.",5,1,2019-9-6,1,5,0
"man, every time the switch goes back in stock its up for like, five seconds and then goes out of stock again :) i’ve been trying to get one for the past three days and its impossible! every time i get close to ordering it, the page redirects me and tells me the item is no longer in stock. sucks but at this rate i would rather buy a regular switch than pay the bloated scalper price. which is a shame but what can you do.",1,0,2020-3-16,1,8,0
"False advertisement, I got the old version of the switch when it clearly is a picture of the new version, and it has in the dicription that it is a new version of the console. Don't waste your money on this, also they over charged me by almost 200$. If I wanted this version I would have paid a significant amount less. How have you not been sued yet. Disgusting",1,1,2020-4-7,1,6,0
"This is easily a 5-star console. I've docked 4 stars because of the scalpers though. Don't give them your money. I gave this review 1 star because I so heavily advise against purchasing this. It's worth its MSRP, not what the scalpers are charging",1,1,2020-3-19,1,5,0
Hope yall get Corona! Buying up all the versions and then marking them up that much. DURING A PANDEMIC,1,0,2020-3-18,1,1,0
Giving the console a low review because of scalpers is NOT okay. The console is beautiful and I can't wait for it to come back into stock and screw over all of the scalpers. But come on people... don't review bomb it because someone is charging way too much for it. That's not fair.,5,1,2020-3-17,1,2,1
"This is so sad to see. I wanted to purchase this for my father as this was the game that we loved many years ago on the gamecube. I thought this would had been a great present for his birthday in a time where everyone is depressed and I come and see other people, not the coronavirus, adding to peoples depression. I couldn't be more disappointed with people that somehow manage to get their hands on a mass quantity of these so they can make a disgusting profit. This needs to be outlawed.",1,0,2020-3-31,1,4,0
"I received it a couple of days earlier than expected, however one of the controllers was not recognized by the console, I followed the online directions, still nothing, ended up sending it back.  Not happy, also Nintendo fix it shop is down with the virus so they wont fix anything until this is done.  I know because when I went online to try to get it to work it was one of the notifications I got.  I have to wonder if there is any quality control, a new product that costs this much should work.",1,1,2020-3-31,1,1,0
donot buy,1,1,2020-4-4,1,2,0
"Need to replace this Switch, 10 year old son woke up on Christmas morning and received this unit from Santa Claus, screen protector was already on it and user name Ronin had played over 200hrs. With that said the console is locked on Nintendo Switch Screen, horrible experience!",1,1,2019-12-26,1,2,0
It’s already broken less than 1 month use. And the window to return is closed.,1,1,2020-4-1,1,2,0
I am a huge fan of Animal Crossing and at the last minute I decided I had to have this. I ran around and called some places. Ended up getting one of the last ones at my local Wal-Mart. The console is slick and I am not disappointed! I love the colors and I am super glad I decided to get it.,5,0,2020-3-13,1,4,0
"Wow how disappointing dont buy this until they get this improved, older version of this is better in my opinion. The newer version gave me 8+ crashes of system and game crashes leading up to finally unable to play this system having to return this system ,what a horrible experience this was. Being a big Nintendo switch player what a great disappointment this was. Hopefully they improve this newer version system to where this does not happen again or to someone else.",1,1,2019-9-7,1,5,0
"Good Seller, Console came with everything as specified on description. I'll upload some pictures so you can see the box and hardware quality.",5,1,2019-8-22,1,4,1
