comment,stars,verified,date,country,helpful,has-media
"there are four students in our family: children study at elementary schools and a middle school, and mother goes to college.  print a lot.  in addition, color projects often have to be printed.  print on a laser canon.  therefore, the main criterion for choosing paper was price.  according to the characteristics, this paper is not inferior to most analogues, the difference is only with that which offers photographic quality of color printing.  and for the price it has no equal.  we bought 8 packs for $ 29.99. Delivery on the 2nd day with Amazon Prime.  The quality as stated is very good.  the only difference is the packaging is not the same as on the Amazon window, but it does not bother me.  If the price does not change, my next order will be placed again in this company.Honestly, I chose paper for a very long time because there are two types: in simple words, for printing and for high-quality color printing.  And the price difference is very significant.  In order to make the right choice, I read a lot of reviews and got to the point that I began to study these types of paper and their main differences on the Internet.  To characterize the difference in a nutshell is the whiteness and density of the sheet.  And the numbers indicate that the difference is not very big.  Perhaps this difference can be felt by touch and look, but I did not have such an opportunity.  Then I decided to take the budget option and if I don’t like it, return it because the manufacturer leaves such a right for the buyer.  And I did not lose.  Normal-density paper is the same as any Documents or letters that we receive anywhere.  Print quality is very good.  The colors are bright and saturated.  I want to note that this particular offer on Amazon is the most advantageous for the price.  And it was also very nice that this paper is ours - made in America",5,1,2020-1-18,1,7,1
"This paper is very thin definitely not the standard 20 lb paper I am used to. Flimsy and see through, not what I am wanting to send out for customer invoicing. I was very surprised as I always viewed Hammermill paper as a good product and have never had any issues prior to this. Sorry I purchased a case, sending it back for refund.",2,1,2018-2-9,1,1,0
"at our house we go through a lot of paper.  I work from home, my spouse is printing off stuff, and my kid is doing that virtual learning stuff and needs to print things periodically.  so I buy a box at a time.No normally I go down to Staples or Office Max, or one of those and buy a box, but lately i've been checking amazon on the off chance they can meet the price, and save me the trouble of driving over there and lugging a box of paper around.  You have to factor in shipping, so keep that in mind.  paper isn't light.  I think i got this with no shipping fees, so a few days later I had a box of paper on the front doorstep.",5,1,2020-9-8,1,4,0
"This paper is not the 20 lbs it was advertised, it is so thin my printer picks up two sheets, printing one part of one and part of another sheet. I happens so frequently I estimate I lose 30 to 40 percent of paper not to mention the wasted toner and my time having to print one or two sheets at a time to prevent that happening. This paper is not as advertised. Total waste, and still have almost a full 6 reams to go to use up this garbage paper.",1,1,2020-7-15,1,4,0
"Good cheap 20 lb. paper. I put a case and a half though my xerox today without any trouble. A few of the reams had the edge of the top or bottom sheet folded over, but it’s not that big of a deal and certainly not an issue at the current price. And I like the 4000sh cases...they are abit easier on my back! :)",5,1,2018-6-8,1,1,0
This is basic everyday paper that works fine in a laser printer or inkjet printer. It's not anything fancy or special -- just plain 20 pound paper. I find it to be better than the store brand economy paper and it doesn't cost much more (or can even be less expensive if you catch this on a price dip).Been using Hammermill for years and years and have never been disappointed with the quality.,5,1,2018-11-18,1,7,0
"I bought this paper for printing weekly reports which are three (3) double-sided pages (total of six pages).  About 40% of the pages were crinkled and another 15% of the pages would double feed (i.e. feed two pages at the same time), which results in me having to trash that report and reprint it.  It was quite time consuming and wasteful.The amazing thing is that I have bought the same paper with the same item number previously from a local store, and not had a problem.  Ordering this for less cost on Amazon Services ended up costing me more in time and wasted paper.  Lastly, the quality of the paper felt different in that it was much more flimsy.  I believe this is what led to the excessive double feeding.",1,1,2020-3-4,1,2,0
"I too purchased a case, but only one ream came.  And...there was no way to talk to anybody about the mistake.  So I returned the very expensive ream of paper and bought a case from someone unrelated to Amazon.  This was my first bad experience with Amazon.  Sigh!",1,1,2016-2-29,1,2,0
"I bought this  Hammermill paper because of the low price.  I have two printers, a Xerox laser printer and a Brother inkjet.  Normally they very, very seldom jam.  Not with this paper!  While printing a single long document on either printer, it's a constant round of print a few  pages, clear the jam, print a few more pages, clear the jam, print a few more pages, clear the jam.  Sometimes it's print one page, clear the jam, print another page, clear the jam.  Then of course I have to very carefully examine every page in every document to  see which pages were jammed/destroyed and therefore have to be reprinted.  Of course some of those new pages jam, and I have to reprint them yet again. Did I mention that if I print a long document I like to go away, do something else, and come back when the document is printed?  Rather than standing over the printer and minding a 300-page job every second?  This paper is a nightmare to use.",1,1,2020-8-29,1,1,0
"I have used Hammermill Copy Plus for many years with great success, and that is what I thought I was ordering.  Hammermill Copy, which I ordered by mistake,  is okay, but a big step down for no significant difference in price.",3,1,2019-2-19,1,6,0
