comment,stars,verified,date,country,helpful,has-media
"It's simple to use, charges very fast charging and isn't bulky. Make sure your PS4 controllers have the appropriate USB port at the base of the controller and not in the front of the controller otherwise it won't fit on the charging deck. Some controllers don't have the same set up as the stock PS4 controllers do re: USB and earphone ports. I know, I had to return one the other day and re-order the correct one for the deck.",5,1,2019-6-19,1,0,0
I was using usb cords to keep my controllers charged but this is a game changer. No more wires while I play. It charges a full charge in around 2 hours. It is small enough that it will sit on any shelf or table. I love the fact that when it is charged it turns itself off.  My one controller would not charge through a usb cable but with this item it will now charge up and hold the charge. You will not regret buying it.,5,1,2019-3-24,1,0,0
"Got this charger cuz the charging cables for my controllers were busted, and I thought it'd make sense to upgrade to a charger dock so there aren't cords everywhere.The charging dock is compact with an easy to understand and intuitive display. My controllers charged and work perfectly!",5,1,2020-7-11,1,0,0
"For too long I had an awful way of charging my controllers, and it discouraged me from playing PS4. Now I can comfortably charge both of my controllers so they are ready to go at all times. The price was awesome. The only complaint I can give is it didn't come with a USB cord. I can let that slide because I needed a really long cord anyways and would have had to rebuy the cord to fit the space I put it.",5,1,2019-5-20,1,0,0
"This product has been great so far. It charges my controllers quickly, the display is bright and it's very easy to determine whether they are charged or not. The only thing is that because the charger is very narrow, I feel like I have to be careful when placing the controllers on there. I have accidentally turned the PS4 back on before, and also dont want to mess up the port which sticks off of the base by not being careful.",5,1,2020-2-4,1,0,0
"Its sort of difficult to get the controllers on the charging port, but once on it charges.  It is supposed to show the status of charging controllers, but mine seems to just show random green or red controller indicators.  Sometimes I will plug in a controller and the other indicator will turn red.  I am not sure what the issue is, but it is working otherwise.",4,1,2019-7-10,1,1,0
Let me start by saying I made sure my USB charger block was the correct corresponding voltage.I left my controller on this charger for about four hours. I went to pick up my controller and it was too hot to touch. The controller reeks of burned/melted plastic and had gotten so hot that it made cracking noises as it cooled down. My controller is broken. I'm beyond upset because I check reviews.,1,1,2020-8-12,1,0,0
BEBONCOOL PS4 CONTROLLER DEUL SHOCK CONTROLLER CHARGING STATION has arrived & i have recieved it. The only reason why i have not used it yet to try it out....is because i have not yet bought one &/or 2 exstra playstation Deul Shock controllers to use it with & to test it with the Beboncool Ps4 Deul Shock controller charging station Yet! & that is all i can tell you! & yes Bebcool charging station is pluggable into the front of the Ps4 Pro!,5,1,2019-4-7,1,0,0
"I have been using Nyko chargers since the PS3 and Xbox 360.They have been great, unfortunately due to design flaws of Sony the newer PS4 chargers forced me to look elsewhere.",5,1,2019-9-20,1,2,0
"So my first impression of this product was that it wasn't going to work, but it does.I ordered it as a Christmas gift and was somewhat disappointed by the packaging and then the fact the product was so light I wondered if it would even work, but it did!",5,1,2019-3-4,1,1,0
"So far, so good. We’ve been using this charger stand for months and had no problems at all. If I had to knitpick, it’s a little hard to place the controller in the back slot if there’s a controller still in front. But that’s so minor. And only because the controllers go in at a slight angle so it’s a little hard to line up without seeing. I still like the stand and like that it uses the bottom jack instead the top.",5,1,2019-6-10,1,0,0
"PS4 ChargerMy wife broke my last charger while trying to plug in the controller after play Sims 4. So I turned to handy Prime to find me a replacement hopefully she couldn’t break. Turns out this one is a lot better. It has multicolored lights, a fast charge, and an easy to use design. I have to admit I like this one a lot more than my last one.",5,1,2019-7-13,1,0,0
After setting up the charger and placing my controller on there for a brief period of time I tested it. The controller was extraordinarily hot to the touch. My controller would not turn on at all so I attempted to resync it to my ps4. Upon plugging in the controller I discovered that it still wasn't turning on. I am out of a $60 controller due to a poor quality unlicensed product.,1,1,2018-11-3,1,2,0
We have tried other chargers and this one is the best.  I like the fact that it uses the ports on the bottom of the controller instead of the smaller plug on the top like my older charger.  A little easier to place it in the charger.  The lights on the front are nice to see the charging status.  Plus it looks great sitting on our entertainment center.  I would buy again.,5,1,2017-10-16,1,3,0
"Bought this on a wim as one of those amazing deals, it’s actually really nice quality all around. Sturdy, expensive look, works great. No problems setting two controllers on which I’ve had with other dual chargers. Lights up to tell you that it’s contected correct. Definitely a nice purchase.",5,1,2018-3-18,1,3,1
"I like how you can fit two controllers in a small area and they are kept tidy, however I've gone through two units and neither work correctly.The first unit would only charge a controller in port #2. I've tried switching controllers in case there was an issue with the controller, but only port #2 would charge a controller.  Port #1 would remain lit (green light on face turned on), but would never switch to red to indicate charging like port #2 would.  The indicator light on the controller indicating the controller was charging wouldn't light up either when plugged into port #1. Tried replacing the USB cable that connects the charging station to no avail.",1,1,2019-1-8,1,1,0
I have purchased the product recently and it came quite fast and looked perfect. The product design was good and the way controllers sit on the product is very stable and I was really happy with the purchase but unfortunately after few days the charging port started to malfunction and I never actually moved the product it was straight out of box to the wall shelf. I was extremely disappointed and stopped using it since it wasn't charging anymore unless I  hold the charger cable upwards. AND THIS IS THE PART WHERE I BECAME HAPPY AGAIN.And just yesterday I received email about reviewing the product and I wrote almost exactly what I wrote above. And immediately after few minutes I received email from the company's customer service which he/she was concerned about my satisfaction and asked they can make me happy by replacing the product or full refund. And it actually made my day. From time to time I face crappy or defected products from amazon and never received contact back like this. They immediately shipped new product to my address and I am waiting for the non-defected one right now. I really liked the design of this product because the way controllers sit on it seems to be safe for the jack for long term usage and it really is if you purchase it and use it. The charging lights are so useful also. And since they replaced my defected product so fast with quality tested one I have nothing bad to say about this product. GREAT VALUE FOR YOUR MONEY PEOPLE. I WOULD RECOMMEND THIS SELLER.,5,1,2018-9-17,1,2,0
"**edit**I wanted to give this a 5 star rating but all of a sudden the front charging port is defective and will not charge either of the controllers. The back one works great. Every time I pick up a dead controller off of the defective port I am irritated. The reason it is so irritating is because there is no response from the seller regarding this issue, AND NOW I see that this device is recommended by Amazon! Are you joking?? All these reviews stating the device is defective and you’re still recommending this product? I am a prime member, but this product broke just after the return deadline. BTW We purchased this June 2020. It’s July 2020. Do not purchase.",1,1,2020-7-13,1,8,1
"I wanted to wait until I have used this product for a sufficient amount of time before writing a review. Some products may seem very good at first but will tear up soon after. However, that was not the case with this product. I have been using it for quite some time now, and I have had no issues with it at all. It charges my controllers very quickly and efficiently, and does not over charge when i leave them plugged in. One thing that could be better is if it came with a wall plug instead of a USB only. Also, thing looks pretty sleek sitting next to my PlayStation.",5,1,2019-7-14,1,1,0
"I kind of wasn't expecting to have to buy a charger for a controller. The last PS I had was the PS2. There I was playing KH3 when I saw the message ""low battery"". Silly me! I thought it needed a physical battery.  Plugged into my PC without a problem. So far I've charged the controller once and its lasted days.  That's longer than my phone holds a charge. So I was happy with the charger. It arrived in a couple of days and I didn't have to wait long to tune into the magnificent journeys and adventures of Sora, Donald, and Goofy!",5,1,2019-2-11,1,1,0
"I was terrified by kids would stand on the perpetually dangling USB cords attached to our PS4 and it would wind up being yanked off the TV stand.  This little gizmo resolves that, tidied up the ugly cords and now lives next to our couch so I can avoid the 24 steps of exercise I need to take to switch controllers.  We really like it.  The kids struggle to get the controllers attached sometimes but overall we couldn't be (much) happier.",5,1,2018-9-7,1,2,0
This very well may be the best thing I've purchased in a long time. Plugs right into your PS4 or power brick (not included) and works just like it says! Also has some nice rubber grips on the bottom of it to keep it from sliding off of a table or whatever it sits on. Lights on the front of the charger tell you when your controller is fully charged. It even shows you a status on how charged the controller(s) is!,5,1,2017-11-8,1,2,0
"I read all the great reviews.  Have had mine two weeks and it won't charge anything.  Checked the cord, even bought a new USB for it, didn't fix it.  Even a dead controller, shows green that it's fully charged.  It's such a pain to return such a low ticket item so will just toss and try a different one I guess.  I've never really had a defective product except once in 10 years here so I'm very disappointed.",1,1,2019-4-29,1,6,0
I bought this and a new controller. Charged the new controller on it and it will no longer sync or stay on. Do not buy. Just use the cord to charge your controllerUPDATE: If this happens I found a solution to fix it. Take the dock set the controller in the dock while the dock is plugged it. Take the charging cable plug it into the PS4 and while the controller is setting in the charging dock plug the charging cable into it as well so that you’ve got two different sources of charge and then the controller will automatically sync and turn on with the PS4. (:,3,1,2019-3-31,1,5,0
"My young kids jacked up the micro USB charging ports on the front of the controllers. This charging station was a life saver. The charging ports are much more durable, easier for them to seat to charge, and has the red/green indicator for charging. This was an excellent investment from keeping me having to go buy new PS4 controllers due to the micro USB ports breaking. I highly recommend this above using the standard charging ports.",5,1,2018-12-15,1,1,0
"The lights only show green, even when you plug a completely dead controller in it. One that had been on the dock for a week. We rarely use our PS4 so I didn’t realize it wasn’t working until outside the return window. I should have gone with my first instinct that it wasn’t operator error.",1,1,2019-10-23,1,1,0
I bought this for my teenager son to keep his 2 controllers charged.In the past I've lost over 4 controllers because the batteries went dead and my kids were too lazy to keep them charged. Not any longer!,5,1,2018-6-11,1,2,0
I bought this for my kids to go with their new PS4 they got for Christmas.  Right out of the box the lights didn’t work according instructions.  After putting both BRAND NEW controllers on the charger the controllers no longer worked.  They wouldn’t turn on at all.  My children were upset not to be able to use their Christmas present.  Major disappointment!!!!!  Thanks to this crap product I now have to spend $100 on new controllers!!!  Do not waste your money on this product!,1,1,2019-1-7,1,1,0
"This works exactly as I had hoped it would. The last charging cord got destroyed when the robot vacuum ran it over, so I opted for something that would charge both controllers at the same time, so we could alternate. Bonus, that the lights indicate when the controller is charged. Side note, I have a toddler who likes to play with the controllers, and has actually dropped the charging station (on the second day we had this) and caused something to come loose, but it still works.",5,1,2019-5-5,1,1,1
"I revived a ""DOBE"" brand charger. Which I guess isn't that bad but I picked this one specifically because it didn't have an obnoxious brand label across the front. I don't see the point in wasting my electricity on the led lights that are used to illuminate some generic brand name. Besides that, there are no 1 and 2 distinctions between the controllers as shown in the pictures and the indicators are backward. Meaning when I plug the controller into the rear charger the front light is what is used to indicate whether it's charging or not. But on the bright side, it seems to be charging the controller. I only have one at the moment so I can't really speak to its ability to charge both at the same time yet. I like that it charges through the bottom usb port instead of the top. Other charging stations have you setting the controller on upside down which looks really stupid. So if the product was actually what the pics and description show I would be very happy with it. But getting something different than what you expected is a little disappointing. Update: I had them replace the item thinking maybe it was just the I got. Plus one of the chargers stoped working. But when I got the new one it was the same as the first one. Charging indicators are backwards and it just looks different than the picture. I’ll add a picture of the front controller charging.",3,1,2019-1-20,1,5,1
"This product does not look like much when compared to the other chargers out there, however; I ordered one and it works great.  Here are the cool features.  You do not have to plug it into your PS4, you can plug it into any other USB charger and this way you do not have to have the controllers next to the PS4.  The status of GREEN and RED are great to know if your controller is ready to go, and also once your controller is fully charged, you do not have to worry about overcharging.  Very compact and barely noticeable on display.",5,1,2018-2-12,1,1,1
"This charger comes with instructions only electronics technicians will likely be able to use.  You will need to purchase a separate 2A 5v USB charger for this device, commonly included with many mobile phones and other USB powered devices.  It might work with your PS4, but those ports are not designed to provide enough power.  It won't hurt your PS4, but it also may not work.The charge port to connect to your controller is built to support SONY controllers only, as they have used a plastic peg to rest the weight of the controller on the audio jack, along with USB micro connector.  This is a hard no for people using PC versions of the PS4 controller, unless it is a cloned version with the audio jack and USB port right next to each other in the same orientation.",2,1,2020-2-2,1,2,0
