comment,stars,verified,date,country,helpful,has-media
"The earbuds worked seamlessly and well out of the box.  I use them while hiking the hills with my dogs and when working at my desk - I can still hear outside noises when needed for safety, but can listen to music without disturbing others.  The earbuds are comfortable even during exercise, and they fit securely.Using the earbuds as a headset with my cell phone is easy as well.  I do have to experiment with how they handle the Google assistant.",5,1,2018-12-17,1,2,0
Excelentes Audífonos.  Se cargan fácilmente con el estuche de los mismos y este se carga inhalambricamente.  Adiós cables!!  Se enciende automáticamente y se conectan al teléfono de inmediato con solo sacarlos del estuche.Se escucha perfecto y me escuchan excelente al conversar por teléfono.  Totalmente recomendados!,5,1,2019-3-16,1,2,1
"Edit: these will not stay connected to each other.These headphones felt more expensive than they are. The volume is great. It would be better if double click skipped to the next song. They work great if you stay inside and sit still on the couch, unmoving. The minute I step outside with these, they constantly drop connection with each other and cut in and out. These headphones seem to work perfectly with my Chromebook but kinda wonky with my iphone. They are good for $30-40 headphones if you sit still in your house.",1,1,2019-2-20,1,2,0
"I bought these based on the reviews. The reviews were awesome. But, I really felt like the reviews were too good to be true. So I figured for $30 what would I really be losing if they didn't work out. I have say the positive reviews are right on the money. These earbuds come with several sets of earpieces to ensure you get the proper fit. They are small and discrete and tuck nicely into the ear and they stay in while running and working out and sweating. I use them not only to listen to music and watch Netflix on my phone but also for hands free talking in my car and they work great.  The charging carrier has a built in charger bank that keeps the earbuds charged after being unplugged from a power source.  I bought mine on a Prime lightning deal and got them even cheaper than the regular price. Talk about a bargain. So they get 5 stars. A definite buy for anyone looking for awesome, wireless earbuds on the cheap. I have had mine since Christmas and they are working great.",5,1,2019-4-17,1,2,1
"I'd give these ""TOZO T10"" earbuds 4.7 stars if I could.(I didn't get paid for this review, and I didn't get the earbuds for free.)",5,1,2019-4-27,1,2,0
"These are good for around the office and in the kitchen... I have smaller ears and they fit fine with the smallest tips. When properly in, the sound quality is great. When walking however, these cut in and out... sometimes just the left... sometimes both.... giving a chopping distraction that is annoying. So if you are working out in the gym or in a generally stationary environment, these are great... but if you are going to be walking/jogging.... the choppy in and out can be a serious downside. **update** choppy connections seem to be getting worse - returning for refund. :-(**addition update** customer service reached out offering to send another product, apparently I may have received just a defective product. Super excited and hopeful that that's the case. Either way, awesome customer service. Will update again. ::fingers crossed::",2,1,2019-2-14,1,2,0
"I have had my earbuds for about 4 months now. I am a highly technical person, and I love music, but do not think I would classify myself as an audiophile. I now have 3 different sets of TWS earbuds, and out of the 3, these are my favorites. One thing I did that makes a difference, at least for me, is I replaced the included tips with memory foam ones that I have used on a number of different earbuds over the past few years.Pros:",5,1,2019-5-9,1,2,0
EDIT: pleased with customer service! They reached out and offered to send us another complementary set of earbuds. We were pleasantly surprised to receive a new set and they worked perfectly!!!! Yay! Thank you Tozo for going above and beyond to make this right :)————,5,1,2019-4-16,1,2,0
"I'm one of the very, very few people who cannot use the apple air pods. No matter how hard I try, they fall out of my ear in less than a minute. I thought I would try a different brand, and when I put these in my ear, they fell out within seconds. I was about to give up, pack up the box, and send it back, but I decided to check out the instruction manual in case i was doing something wrong. I’m so happy I did. Turns out there were 4 sizes of plastic ear caps included with the earbuds. On my third try, the second smallest ones, I felt how i imagine Cinderella felt when she tried on the glass slipper. They were perfect and no matter how much I jumped up and down or shook my head, they stayed in place!The quality of sound is impeccable, nice highs and lows, with a decent amount of bass. Once I found the right match, the fit was extremely comfortable.",4,1,2018-12-14,1,6,1
"The sound quality of the TOZO T10 TWS Bluetooth 5.0 Earbuds is the best I have ever experienced and because of the tightly fit of the ear caps, the outside noises are mostly reduced into muffled sound which makes the music coming out of the earpieces crystal clear and seemingly coming from all directions. This pair of masterpiece also boasts of its deep bass which makes you feel more like in a theater enjoying live band!The most crucial thing is to choose the right size ear caps that fit your just right. Fortunately, TOZO T10 TWS Bluetooth 5.0 Earbuds come with four sets of ear caps making the fitting easier and more precise.",5,1,2019-4-8,1,1,1
"While this doesn't touch the $300+ Jabras for sound quality and range, these are really amazing. The range is just as advertised, though when you approach the 30 ft mark, it cuts out. Occasionally, I find that if the phone is in my back pocket, this also can cause cut out. At the cost of a low end product, these headphones have high mid-tier worth. The bass is clear, it takes serious bass to distort them. They can sound a little tinny at times if the input is mostly treble. I've dropped them so many times and never experienced any issues. I also wear them in the shower from time to time and they are still going strong.UPDATE: Just a few short days after posting this review, the case stopped accepting a charge. I contacted TOZO and they've not only sent me a replacement case, but also an extra bonus as well, just for the inconvenience. Highly recommend!",5,1,2019-4-3,1,2,0
