comment,stars,verified,date,country,helpful,has-media
"Not a lot to like on this combo.  Even at this price point (under $30), it's hard to justify buying this.1.  The main impression I got when I opened the package was how cheap it looked and felt.  So plasticky.  So unfinished.  (Even before opening the package, I was surprised by how the vendor shipped it.  No shipping box, no cushioning materials.  It was shipped in the original product box with a mailing label slapped onto it.  Talk about being cheap!)",1,1,2020-1-30,1,8,0
"I got the keyboard and mouse and they are pretty good. Here's the problem. No software, drivers or any instruction. Go to the website to get the software to control the lighting and speed and it does not install properly and caused my windows to crash. After an hour of removing and restarting it is ok. Looks good and I will keep them because they work but I cannot alter the colors or breathing speed or anything. Would be 5 stars with the software.PS. Support on the website is awful. No help at all",1,1,2019-5-3,1,1,0
"Everything arrived very promptly and undamaged. The mouse is excellent and a great step up from the standard optical mouse I had been using. It has 3 DPI settings and offers easy switching in game. The mouse responds very well and has weight adjustment for those who like a heavier mouse. The design is very nice and overall its very comfortable for long gaming sessions. The keyboard is also great. It offers media keys integrated with the function keys and also allows you to re-map your regular arrow keys into the wasd keys which can be very useful for some games. The back light is fairly bright without being annoying and helps while gaming in a dark room. Overall, this bundle is outstanding for its low cost. It offers many features that you would not normally get at this price point and I have noticed an improvement in my gaming with this mouse. Everything also looks very sleek and nice. Great bundle for the price.",5,1,2014-10-31,1,1,0
"The keyboard and mouse it's great for the price. I don't have any problems and the led Red color in this product is perfect for me Because it matches the color of my PC. On the keyboard does not have much light But that's one of the reasons why I love it, since I do not like having lots of light and for the price I think it offers quite a lot of this combo.The mouse is the best part, great design and feels amazing in my hand. The keyboard is great too, but the mouse feels a lot of better. How ever, its a good basic combo for gaming and I recommend for peoplo who don't want to spend to much money on this part.",5,1,2017-7-15,1,2,1
"Let me start by saying, I love this product. I can say with complete honesty, that I do not think you can find a better Mouse/Keyboard combo out there for the price ($27.99 with free 2-day shipping w/ my Prime subscription). Having said that, please understand that you are getting a mouse/keyboard combo on the cheap, and although in this case I don't necessarily agree with the ""you get what you pay for"" sentiment because this has far exceeded my expectations for the price, it is still a $30 combo so keep that in mind when purchasing as not to be disappointed if you are expecting this thing to walk your dog. It does not come with software, does not have macros, etc. (although it does have function keys for your basics like changing volume, media player play/pause, next track, etc.) In other words, it is not full of bells and whistles, but if you are just looking for a solid gaming combo for a low price than you really can't beat this combo.The keyboard has a solid construction despite being all plastic, and the keys have great tactile feedback, probably the best I have experienced for a non-mechanical keyboard. It is precise and responsive. The one complain I have with the keyboard is something other reviewers have already mentioned; the enter key is that strange ""tall"" type that relocates the ""\"" key next to it instead of above it. In my case this is not a big deal at all because I do not use that key often, but I could see it being a problem if I did so you will want to be aware. The ability to swap the arrow and WASD keys is neat, but for me it is just a gimmick as I always use WASD when gaming anyway. With the feet down, the keyboard sits at a nice angle and I have been able to game for periods of 4+ hours without any discomfort.",5,1,2016-1-19,1,2,0
"This is far far below the level expected.  I rarely give a bad review but this is awful.  The buttons are mushy and give poor feedback to being struck, they feel like they sightly stick upon being pressed so typing regularly is difficult.  The keyboard that came with computer is much better as a comparison.  On a plus... It does look good and the cord is solid...",1,1,2017-7-5,1,1,0
"I bought the keyboard + mouse set as an upgrade from my previous keyboard. I had an old emachines keyboard that I dearly loved, but the print has worn off many keys and some of the keys take considerable pressure to function, so it was time to upgrade. I will be using this for coding and extensive word processing, not gaming, so that's what this review is based on.Mouse: The mouse is nice. It's got a nice weight. The texture on the buttons gives it a good feel. It glides on the mousepad well with no skips. It's plug-and-play, although you need the driver in order to program the extra buttons. (see below) I haven't used the DPI switch, since I wont' need this for my work. The funny little contour points at the back end of the mouse are quite handy for moving the mouse around when selecting large amounts of text. No noticeable delay between click and computer response.",4,1,2018-10-7,1,6,0
"So, what do I like about this set? Not a SINGLE thing. The mouse began to malfunction within about 10 days, and proved to be worthless for regular PC use, and even more useless of low level games ( like those on POGO) so for it to be promoted as a ""gaming set"" is absurd. (unless annoying flashing lights equals good performance in the eyes of gamers) It doesn't track and clicking is fairly hit and miss. About 1/3 of the times when you click it does nothing, and the side buttons are hair trigger and they shut screens and change where you are at the lightest brush. As of the AM it is in a thousand pieces, because the only pleasure I have gotten out of this POS waste of plastic was stomping it into  oblivion after it closed out and lost a document when I brushed on of those side buttons with my thumb while trying to make the cursor move. If I could go punch the person who developed this POS in the mouth, I'd fly to China to do it. The keyboard is a whole 'nother thing...It is designed for people with very tiny hands apparently, and anyone with a sizable reach, who was trained on a typical/standard keyboard, will make constant typing mistakes...and honestly, the whole color thing is just freaking annoying, and you have to manually set it to the least annoying setting every time you restart your computer. Who needs that? Maybe a teenager who doesn't have anything real to accomplish on a computer, but not a normal human who has actual work to do. Beyond that, some keys you really have to strike fairly hard to make the keystroke register, other times if you brush the top of a button as you are moving around the keyboard to type, it will register that keystroke, so spelling mistake are an every single minute occurrence unless one types in the same manner as I was taught in High School typing class ( every keystroke performed with hands hovering about an inch over the keyboard, and my hands in full secretarial position.) I bought this POS set January 24, and today is April 27th, and I bought it because it had such high ratings for usability, and the price was decent...I wasn't expecting it to last more than a year or so, because that seems to be about the length of time and any keyboard and mouse will last these days, even with just average use. This POS lasted 3 months ( okay, I might have gotten another week out of it had I not taken the extreme pleasure of smashing the mouse...and the Keyboard is next as soon as I can shop in person for a new one that hopefully won't be yet another piece of crap) If it were possible to leave a negative rating for this crap set, I absolutely would.",1,1,2020-4-27,1,4,0
"Like many others before me, I am awesome, and I purchased this keyboard.Now I can switch between Excel, Word, and Powerpoint faster than all my coworkers that I work with at work. Our engineering co-ops refer to me a the ""yeet-man"". Need an image file converted to pdf? BAM 10 seconds flat... including my email sending it back to you. Scroll to the bottom of that message you'll see that I've already added ""RedDragon"" to my email signature. Word of my dominance is spreading quickly through the company (mostly thanks to an idiot coworker who clicked 'reply-all'), and even my boss hesitates to check the color of my keyboard before interrupting my intensity. Game on ladies and gentlemen, 'cause I'm bringing the juice every day.",5,1,2019-11-27,1,3,0
"After Abusing this keyboard and mouse with hardcore gaming, I can say that it's Overall a good buy. There are some things to note for the Nerdy Peeps out there. (I just bought this order again)-The Keyboard's rubber backing under the keys is one large piece across the entire board. In other words, you will not easily be able to replace a key membrane with another one.",4,1,2019-5-16,1,4,0
