comment,stars,verified,date,country,helpful,has-media
"As advertised. Easy to install and keep in mind it was my first time ever that I had to change or touch a light switch more than turning on/off the light. My main concern was that in my garage I have a 2 gang switch (one switch for the garage lights and the other for the outside lights) and was worried if one of these smart switches will fit next to the regular switch and under the same main original cover....Let me tell you, everything was on point.",5,1,2017-8-11,1,3,1
"I have had this for about a month and really like it.  It works consistently both with the app and Alexa.  Installation was easy too.The best feature is that it is more energy efficient than competitive switches.  I bought a Leviton switch initially (DW15S-1BZ) and found it disconcerting how warm it was.  I bought this TP-Link switch and installed it in another room to compare.  This switch is cool to the touch.  It uses a little bit of power even when the light is off, but not a noticeable amount.  The TP-Link Switch is about 8 degrees warmer than the ambient room temperature.  In comparison, the Leviton switch was 20 degrees warmer which is warm enough to notice.",4,1,2017-5-25,1,7,1
"I've spent a lot of money on Smart Home tech lately, buying myriad brands and devices, to include Wink, Hue, Smart+/Lightify, August, Schlage and GE).  I've found that, by a huge margin, the Kasa brand has been the most reliable, and caused the least amount of heartburn out of the bunch!  They typically respond immediately (nearly imperceptible delay, seriously!) to Echo commands with only the occasional exaggerated delay, none of my other devices respond as fast, nor do they work at their fastest as often as my Kasa devices have.  Once installed they are easy to connect, the schedules are easy to program (I've never had one glitch yet, which I can't say about the others), and the app is the absolute quickest to connect and respond when ""away"" (it might even be faster than when using the Echo).That is why I'm actually sad to only give it 4 stars.  What could Kasa possibly do to make themselves worthy of that 5th star, you ask?  Simply offer a toggle design instead of only decora/rocker style switches.  These simply don't fit the aesthetic of my home and my wife will only let me put them in out-of-sight places (under the cupboards and in the garage so far).  I would happily pack up and sell off every other of my myriad devices to replace them with a Kasa offering of equal ability and a ""rustic"" design, but that's not an option, and since I'm sure that's not going to ever happen, I'll have to stick with the GE toggles until I can convince my wife ""Rustic Futuristic"" is a thing.",4,1,2018-7-10,1,1,0
"My gosh, there are a bunch of techically inept people throwing shade. This thing is awesome. Works perfectly. Step 1: Install the switch per instructions-easy  Step 2: download KASA app Step 3: Set up your account at the KASA site-easy Step 4: From your account at the Kasa site tap the device name; a screen for that device appears, with selections for Schedule, Away, Timer, an off/on button and at the top right corner an icon that looks like three little sliders. Tap that icon to open the Device Settings screen and then slide the Remote Control slider icon to the right so that it lights green.  (Remote Control ON is required for use away from your network AND/OR by Alexa.).  (Alternative step 4: configure the switch as  ""local"" or ""remote"" connected in the Kasa app in the Device Settings menu.) Step 5: go to ALEXA app to link accounts and enable skill. If you screw up: In KASA app delete switch and on the switch press reset for 10 seconds then start over.11/29/19 Update; after 2 years and 9 months, Zero issues.",5,1,2017-3-6,1,1,0
"Things to check before you buy:□1. Your existing light switch ""box"" (inside the wall) has the ""neutral"" wire available, not just the (switched) ""live"" wire.  Old houses, and some other installations, may only have the single ""live"" wire going thru the wall box.  This switch, because it has active electronics, needs both to work.",4,1,2017-4-12,1,1,0
"Installation when smoothly until the new firmware update was pushed to switches.  Then only one of the two switches would work.  Called the support number 877-458-0562.  Support person asked to looked at network/switches remotely so they could trouble shoot and fix issue.  After looking at system, which already has 2 other TP-Link smart plugs, the ""technican"" then kept showing me all the broken links on my network, but would not fix the broken firmware update.  Finally it became clear, the ""technical"" was just a sales consultant who wanted $199.00 to fix the network and the switches, and then would turn me over too a real technical support person.  The ""technician"" would not correct the firmware update that was corrupted. WHAT A CON JOB!!And now since the switch goes into a coastal cabin, I can not return the product as it is 3 days past the 30 deadline.  So not a good experience.",1,1,2018-4-21,1,7,0
"Before purchasing this switch I already had some familiarity with TP-Link products because I had been using several of their WiFi smart plugs for over a year and was very happy with them.  I also had some experience with light switches like these, having installed about ten of them in my house.  Those switches work fine, but they are all made by another company and they require a hub.  What I love about this TP-Link switch is that it installs and integrates easily like other TP-Link products and it does NOT require a hub.(In case you're wondering what I mean by ""hub,"" many smart devices such as Lutron light switches and Samsung Smartthings devices don't connect with your home network directly via WiFi, but rather through their own proprietary hub, a small device which you plug into your router or connect to your home's WiFi network.  There's nothing inherently wrong with a hub,, but it's an extra piece of equipment and therefore another layer of complexity.)",5,1,2018-11-5,1,4,1
"After I had bought three good working wifi plugs I first ordered one and then another switch, before trying to properly install the first switch. Turned out, both did not switch the light on. They connected to the wifi just fine and I was able to operate the switch manually and via the app alas the lights would not go on. I put the old manual switch back in and the lights worked - so it was not the light that was defective. Tried their online help - takes ages for someone to respond by chat. After some back and forth they sent me a link with installation instructions, which I had followed anyway. Then they admitted they cannot help and I should return the switches to Amazon.I also tried their phone service line - what a horrible experience. Took 10 attempts to just get the auto response system. Then waiting, waiting and waiting. Got disconnected three times after considerable wait time and once while speaking to an agent. But I did not give up, hoping I will be able to make the switches work. The last agent I was able to speak to suggested I should contact a professional electrician. Thank you for that. I am an electrician by trade and have a masters degree in electrical engineering.",1,1,2017-5-6,1,6,0
"Easy install and paired with Alexa with zero problems. I bought this to operate my fireplace by voice. Worked out great. Also, the switch does work with a standard decora cover plate so you don't have to install the gigantic cover plate that comes with it. Fireplace controls are low voltage and the Kasa switch only passes its 120v line voltage through so I used a 120v Honeywell pam relay to close the fireplace contacts. The pam relays are low cost, extremely reliable and have a high temp rating because they are listed fire alarm equipment, perfect for a fireplace.",5,1,2019-11-1,1,1,1
"I had seemingly a much more complex install than what the instructions demonstrated, but ultimately was able to get it done. I had to connect 4 neutral wires from the same breaker circuit to get this switch to control the two light fixtures that the old switch controlled. Took me forever to ultimately figure it out and dig to find all the correct neutral wires and none of the ones belonging to the other two switches in my 4 gang setup.Took almost an act of God to get the bulk of this new switch to fit into the wall box. Be prepared to feel some pain trying cram it in.",5,1,2017-7-28,1,3,1
