comment,stars,verified,date,country,helpful,has-media
"A steal. For the price and quality, you get with this purchase you cant go wrong. You get the mount (obviously) a pretty decent HDMI cord and a little level. It was super easy to assemble.The amount of screws and wedges that come with will be a little overwhelming but once you find the right screw you're golden.",5,1,2017-9-25,1,3,1
I looked at many different wall mounts and was unsure which to buy. Wall mounts for Samsung TV's are a little more challenging because many do not come with compatible bolts. This mount does comes with bolts compatible for a series of different manufacturers including Samsung and the 8000 Series 65in 2018 model. That saved me a trip to the local hardware store. Because the back of the TV is curved I had to fiddle with the brackets to make sure they were snug and secure them with some long spacers that came with the TV and a couple thin spacers that come with the mount. Securing the brackets was the most challenging part but really not that bad. Just take your time and make sure you do it right. Securing the mount to the wall is pretty easy once you get it level. A drill and a socket set and you are good to go. Once it is in a couple studs it is very secure and that TV is not going anywhere. I also paired this mount with the PowerBridge ONE-CK Recessed In-Wall Cable Management System to hide the wires which also works great. Very happy with this mount and would buy again.,5,1,2018-9-14,1,1,1
"This wall mount is extremely strong and able to support my new Samsung 55"" flat screen. I was able to screw the mount into two wall studs top and bottom, ensuring this is mounted to the wall safely and w/o any concern of it coming loose. The tilt option and the quick release pull downs are easy to use. The quick release is a great safety assurance that no one is able to accidently lift the bottom of the TV away from the wall. But should you need to do so, each release is quickly accessed by hand and because the TV is a 55"" unit, it hides the release pull down ribbons very well. You'll want to use a ""real"" level and not the 1"" bubble level that comes with the wall mount.Installing it was very easy, all (and more) of the screws, washers, connectors came in the package, so no need to have to run out to the hardware store due to missing parts. Instructions were written very well and easy to follow.",5,1,2016-10-11,1,1,0
"I was skeptical when I opened the box but this is a very sturdy mount. It easily handles the weight of my 75"" Sony. A couple tips...  it comes in two pieces. When assembling, make sure to push both sides together so they are both lined up a perfectly horizontal. When adjusting the tilt mechanism, you'll want to use something as a gauge so both sides are tilted exactly the same. Mounting the wall mount is easy, but make sure to use a stud finder to locate the center of the studs so the lag bolts can grip securely. There's a little room for vertical play in the mounting slots so you'll be able to fine tune the leveling to some extent. You'll also be able to slide your TV left and right a little to get it centered.BTW, the package include an HDMI cable and a level. I personally wouldn't trust either.",5,1,2018-1-3,1,7,0
"Overall, I would probably honestly get this again.  The price is great, and its well made despite its shortcomings, and comes with good extras (level, HDMI cable). I would not recommend this if your audio/video out plugs are near the bottom of your TV.  Getting the frame on the wall was easy, and so was attacking the braces to the TV.  Everything is very straightforward, instructions are easy, and had plenty of hardware.  The tough parts:1) even using the spacers provided, the TV is ""holy crap"" close to the wall (to be fair, it is advertised this way).  It seems nice, but the issue is that it doesn't even leave enough room for the plugs.  Power, HDMI, component, they all hit the wall.  This makes tilting the TV difficult if they are on the bottom end of the unit, because they will hit the wall and prevent you from being able to tilt it fully.  It also makes it difficult to lock in the bottom hooks, because you need to jam the TV into the wall and feel like you will break it, and there's a good chance the cords will get in the way.",4,1,2017-7-1,1,7,0
"Very happy with the quality and build of this unit.  Used it to mount my 65 inch TV... feels secure and the straps aren't visible with such a large TV.  I would not recommend relying on the level included with the kit.... mine read off and I had to re-drill and adjust using my quality level... but once up, its up and it ain't coming down.  Funny that brick and mortar stores charge 2 to 3 times the price for a unit like this.  Thank you Mounting Dream, and Thank You Amazon... Hey, remember when you just basically sold books... I do; oh how far we've come.",5,1,2018-1-15,1,5,0
"Admittedly I was skeptical of this mount.  I have two mounts of another more expressive brand that were both installed by a professional.  The other brand cost $150.00 each and supports up 150 lbs.  This significantly cheaper Mounting Dream mount features the same specs and performs just as well.  This mount is very sturdy and offers quick disconnect pull straps to easily remove the TV from the mount if needed.Attaching this mount to the wall was very easy with the aid of the included leveler.  Make sure to find the studs in the wall with a stud finder.  For additional peace of mind, use a magnetic stud finder in addition to the traditional one to locate the nails in the studs.  There is nothing worse than discovering a metal nail in a spot where you need to screw in your last bolt.",5,1,2017-8-1,1,5,1
"I bought this to hang a 37"" Vizio TV on the wall. I'm pretty satisfied with it. Lots of flexibility with spacers, holes, and bolts. Seems plenty sturdy for my set.The only slight ""gotcha"" to be aware of is if you try to set the tilt angle before hanging it on the wall, the latches on the bottom will not engage. It has to be almost completely straight vertical before they will clear the bottom rail and properly lock in place. You can tilt it after its hanging on the wall though. The trick is to tighten the bolts to where they are just tight enough to keep it from moving by itself, but not to tight to prevent movement with a firm pull.",4,1,2018-4-4,1,3,0
This is a very cheaply made product. If you do buy it purchase your own screws for the tv because now I have a tv with 3 broken off screws in the back of it and can no longer be mounted to the wall.... fyi... one screw broke while attaching it to the tv....and the other 2 broke while trying to take them out of the tv. I got screwed by the screws....,1,1,2018-6-1,1,2,0
"Decent mount for the price. I actually like the simplicity of the packaging. Before I review, I would like to share that if you are intimidated of doing this yourself, don’t be. Acquire a good stud finder, take measurements and order the appropriate mount for your television. This particular mount is for studs 16” apart. This is not always the case in homes. Verify before you buy!!!Pros:",4,1,2018-12-4,1,1,0
"We have a spare 32"" TV that's been sitting around and decided to put this in the guest room.  I've installed number of TV's and familiar with proper install including routing the wires behind the dry wall but for this install I opted not to do so.You will either need a stud finder if not a good magnet that has 60 lb pull or more.  IMO the magnet is far more accurate and easy to find studs as often times either you'll see a drywall with ever so slight dimple from the drywall screw.  It'll be either 16"" or 24"" apart to the center of the stud (goes vertical if you're not familiar with the studs).",5,1,2018-9-16,1,2,1
"Super easy to install and results in an extremely sturdy TV mount. My use case was as easy as it could be with 16"" studs but it still would have been pretty easy to get this installed for irregular spacing...they even include instructions with several different options.The TV feels extremely safe and secure and yet it's still super easy to pull the TV down off the wall as well when necessary. The 8 degree downward tilt is perfect as well. I've mounted a TV for a home gym so a slight downward tilt is perfect to accommodate viewing from the floor.",5,1,2020-9-10,1,0,0
"Not the fault of the product, but the wall I needed to mount to is apparently built up as a facade over a structural wall (something I also didn't know) and has 25"" stud spacing which the corners of this mount couldn't reach; even for normal walls with 16"" studs or ""partition"" walls with 24"" studs, having the wall plate be 30-32"" wide would give a lot more flexibility for the installation positioning.I was able to get plenty of strenght using the provided bolts to lag into a stud near the middle along with four heavy-duty drywall toggles at the corners (the toggles alone may have been sufficient, but I don't entirely trust them in that much unsupported drywall.",5,1,2020-1-30,1,0,0
"This is a solid TV mount. We originally bought this big beefy one that had full range of motion for a large tv but decided we did not need all that so we sent back that $200 mount for this much much cheaper one and it does its job great. I was shocked how much lighter and less material there was than the other one but I am fully confident in this mount. We have it above a fire insert in our house holding a 65"" Samsung. Bolts it comes with for the tv are great. It comes with a variety of spacers and washers and bolts to ensure it will fit your tv hole depth and the spacers allow you to mix and match to customize the mount fit to your tv. Works well, not worried about that tv at all. Range of motion is low but that is what it is designed to be, it can tilt some but we have it up on the wall so the natural down tilt angle it provides is perfect. We dont ever need to push it flat up against the wall so that is not needed. Given the metal was not wide enough to span three studs, we had to use a thin piece of wood to bolt to the studs and then bolt the mount to the wood but looks good, I trust it, super easy to set up. Once the base is mounted and the backs are on the tv, literally all you do is set it on the mount and it locks in. No more than two people needed, although three would be smart if you have anything bigger than 65"". GREAT MOUNT.",5,1,2020-2-21,1,0,0
"As I started assembling the mount I would have given it five stars. I was amazed - five or six different sizes of bolts to attach the bracket to the TV (instead of none like the last one I purchased), each of them with matching washers. About five lengths of spacers (more on this later) to hold the brackets away from the TV. All of the bolts needed to attach the rails to the wall. And the most amazing part of it, each one of them was clearly labeled.It went on the wall easily, and the brackets are easy to hook over the rails. The only thing I could ask would be for the rails to be a couple of inches longer. There is a stud 1/2"" away from where the TV should be centered, and once the rails were offset enough to reach the next stud, it was just barely long enough on the other side to reach the bracket.",4,1,2019-1-27,1,2,0
"I ordered this for my 50” Panasonic plasma and it is too small - it is not wide enough for the mounting holes on the tv. The max on the mount is 24” wide and the TV has holes 26” apart.I ordered this figuring that with a 70” maximum, I’d have no issues with my 50” TV. I was wrong!",1,1,2019-10-30,1,2,0
"I used to work as a technician installing home entertainment systems in high end homes, so I have worked on quite a few TV mounts, I also know I didn't need all the bells and whistles, just a basic mount for my living room.The mount arrived and is very straight forward, two brackets on the back of the TV and one plate on the wall. Using the provided lag bolts I was able to install the plate onto the wall with ease, although, WARNING, as you should probably expect, the provided levels IS NOT LEVEL. That isn't really an issue with the mount itself, just a forewarning.",4,1,2019-12-4,1,0,0
"I've professionally mounted a lot of TV's, used a lot of high end mounts.  This is probably the cheapest one.  The mounting hardware was pretty standard, what you get with every mount kit (I have saved all of it just because it's nothing sold in stores so I have spares from my countless installs).The torpedo level was pure junk, but I use a $40 Milwaukee one and other tools of the trade.",2,1,2020-8-10,1,0,0
"Although I prefer one piece mounts to one's that have to be assembled such as these, these worked great to mount 3 flat panel TVs in my new home. Leveling them can be a bit of a chore due to the center connector of the 2 piece mount giving such a short span to reference. You have to be careful when assembling the 2 piece wall bracket to ensure the center support and each side piece are in the same ""plane"" when referenced from the top. Once that is done though the rest of install is a breeze. I also recommend if only one stud is being used to secure it in other holes using better dry wall anchors than the ones supplied. I got lucky on 2 of the 3 mounts and was able to get it secured to 2 studs. On the third I used large toggle style drywall anchors that engage a large area on the back of the drywall. All in all I am happy with the mounts.",4,1,2017-9-11,1,4,0
"This is the fifth and largest (put up a 75"" in the back of our church this time) TV I've put up using a Mounting Dream brand mount, and I am 100% thrilled with the quality and ease of install EACH AND EVERY TIME.  This puppy comes with every type of screw, spacer, and washer you could need. I've mounted 2 Sonys, a Toshiba, and 2 TCLs, and have never needed to buy another piece or part.  This time, I was drilling into concrete so I DID need to buy anchors, but I knew that going in, and wouldn't expect a company to include concrete anchors with every mount when only a very few people would use them.Everything feels strong and secure.  The guy who helped me put this one up (I can handle a 55"" and down by myself, but a 75's is too dang big for one dude!) was even impressed with the mount, and then he was REALLY impressed when I told how inexpensive it was.  There is ZERO reason to spend $80-$130 on a mount at the big box stores.  I GUARANTEE YOU they are no better than the Mounting Dream options.",5,1,2020-3-4,1,0,0
"The bracket that mounts on the wall comes in two pieces (only reason for that seems to be so that they can fit it in a smaller box). 4 screws are supposed to attach one half to the other, but they are too big for the holes. Spent 40 minutes trying to figure it out, then unscrewed one of the screws that was already in the bracket (from the factory). It was too big too, but they appear to have hammered it in (threads were bent flat except for the last 2). Replicating that technique didn't really work (they went in, but were loose and fell out), but I put it up anyway. It mostly works, but my tv is now a little crooked on the wall as a result. How this thing got so many good reviews is beyond me.",1,1,2020-2-9,1,2,0
"Wow, amazing product for the price! First thing I was impressed with was how heavy the boxes were! (I ordered 3). The packaging was organized and the instructions were very clear. Great little additions like a template and a level are included. I'm glad I went with this brand because there were way too many options. The review rating made the difference.MEASURE YOUR STUDS BEFORE ORDERING!!",5,1,2020-7-11,1,0,0
"Are you tired of spending $2800 on a wall mount that will give you the same quality as this $27 one? Well look no further and consider the Mounting Dream tv wall mount! Designed for both drywall and concrete installation, with a little bit of patience and planning, this will take your large TV and free up a ton of space versus keeping it on a tv stand.Unboxing? It was a small headache until I actually read the pamphlet. Every item included is categorized together and referenced in the manual for ease of assembling. Give a medal to whoever put this instruction manual together.",5,1,2020-2-8,1,0,1
"I have installed dozens of TV mounts, this the mounting system was easy to put together and easy to install.  The only issue I had was the limited type of screws included.  Other systems which I’ve used have long and short screws of various diameters.  This kit only included one of each diameter which forced me to use several spaces to utilize.  This caused the TV to be farther off the wall than I wanted.  But it still works.  The included HDMI cable is nice but too short to be practical for most installation which put the wires thru the wall.",4,1,2020-8-2,1,1,0
My wife ordered this for an older (heavier) 70” flat screen. I assumed that it would need to be returned snd a real mount ordered as it was 20% the regular price point for such mounts.  Was I ever wrong.  I am hard to please. I would rather go without than to own junk and modern manufacturing leaves a lot to be desired.  Not this mount.  Heavy gauge metal.  Basically every screw you might need for every major brand individually sealed and labeled?!? Plastic grommets and washers to improve stability depending on style of TV.... also separated and labeled!!??  Instructions were simple and properly labeled with good illustrations!  I cannot believe they did this for under $30.  It is manufactured with a higher quality and better organization that anything I have purchased in a long time. Even came with Lag Bolts to mount into studs instead of undersized screws!  GET IT!!!! You will be impressed.,5,1,2020-8-16,1,0,0
"Mounted a 70"" LCD in our workout room so that is at the high end of capacity for this unit. Easy to follow the instructions, kit was complete with all needed screws and spacers, even a HDMI cable and a small bubble level. Easy to hang the TV and holds just fine. The only thing that maybe a negative is the TV tends to lean out from the top a few degrees due to weight and the tilt feature. There may be some way to tighten that, but now that it is up, there is no room behind to poke around and I see nothing on that in the instructions. it's only couple degrees, so no issue for us. I recommend this one for a great value",5,1,2020-3-26,1,1,0
"Needed a product that allowed for an odd spaced studs. This was it. Materials are all metal, with thick stud screws. The attachments for the TV are easy to align and connect to the TV. the only drawback is that I could not adjust the tilt once the TV was place on the wall mount and that the tilt attachments wont lock on to the wall mount if it is pre-tilted. But I have had this on my wall for a month now and sturdy as can be.",4,1,2017-12-18,1,5,0
"My work used Mounting Dream mounts for half a dozen TV's last year and the property staff raved about them. When I needed to wall mount a TV at home I asked them for a recommendation. The weight rating for this mount is over double the weight of my TV, that's about where I like to be  for safety, anything worth doing is worth over doing. The hardest part of the install is locating the studs in the wall. After that it was smooth sailing. The kit includes a small level, once you get one corner bolt started, it's super easy to align the bracket and mark the remaining holes. It's a 2 piece system, the plate is bolted to the wall, the strips are screwed to the TV, lift the TV and hang it on the top of the plate, swing it down and the latches on the strips lock to the plate. There was plenty of various sized screws and spacers to attach the strips to the TV. If you don't need a swivel type mount, this is way to go.",5,1,2020-1-29,1,0,0
"This mount holds our 65” Vizio tv well. The tv is a few years old and heavy. My husband installed it above our fireplace and he said it was easy but he did have go to the store to get anchors since he was mounting it on brick. He, himself, even hung on the wall bracket to see how sturdy it was lol. Very pleased with how easy it was to install and how sturdy it is. Looks great!",5,1,2018-6-4,1,5,1
"If your studs are on 16"" centers then this should be fine.  If not, you'll need to buy an adapter kit to mount to the wall and then this will mount to the adapter.  I'm sure it stated that in the fine print on Amazon but I just looked at the weight and TV size it would support.  I happened to be mounting this TV in a bedroom on an interior wall that was shared with a closet and the stud spacing was wider than what this kit would support (I didn't realize that until it was time to mount the TV - which was a surprise Christmas present to my son).  Instead of trying to order the adapter kit, I went ahead and bought a wall mount kit locally that had wider rails and I was able to get it mounted ""in time"" so everything worked out.  I'm still giving this kit 4 stars because it looks like a good, solid kit and it came with an HDMI cable that I did end up using.  I'm sure I'll use this bracket at some point.",4,1,2018-1-23,1,1,0
Wall mount simple and good and comes with all screws (M4s/M6s and spacers). The screws to go in the studs of the wall for mounting are 2.5 inches long and could kill Mega-Dracula. Too big for my walls and and could only go in 1.5 inches. Luckily the spacers meant for the M4/M6 mounting screws on the TV brackets can be repurposed to the wall mounting screws and can ensure a snug fit on the wall. See the photos for help with the this off label use and jerry-rigging together. The giant screws stick out still but that is fine and doesn't interfere with the mounting in any way.,4,1,2020-8-30,1,1,1
"RECOMMEND: Use your own level and make sure you have a second set of hands to help put up the TV!I was very concerned about mounting a tv on my wall. I had never done it before and was worried it would fall right out. However, once I saw the mount first-hand those worries went away.",5,1,2019-11-26,1,1,1
Pros:Very sturdy and well made.,3,1,2019-7-22,1,4,0
"This was great when I first installed it. It was only 5 feet off ground, not much tilt needed. Then I needed to raise the tv highier, turns out this mounting unit does not clip into itself on the highier tilts. The locking mechanism doesn't catch. Piece of crap.",1,1,2018-12-17,1,1,0
"Very simple to install with full instructions and lots of different screw sizes and lengths to suit different TVs. We were mounting a 65"" Samsung UHDTV and it needed the longest M8 screws and additional washers and it fitted the highest and lowest holes on the brackets that go on the back of the TV. The spirit level that was included was not used as it was out of level when checked on a flat surface (just swing it through 180 and the bubble was not the same). The holes for the lag screws to hold it to the wall studs needed a 7/32"" drill and it still took a hex ratchet wrench and a strong arm to get them fully home. It was a good job that I connected the HDMI cables and the optical cable before mounting on the wall as they are almost inaccessible as the TV is very close to the wall. Two small release straps are provided for the bottom latches but they were just too short to be reached so we extended them by looping string through the straps. It was quite easy to tuck the excess string out of the way so nothing showed. The mounting bracket allows the TV to slide left and right for final positioning which helped as the studs were not in the best position between two large bookcases.Great praise for the well thought out unit and all of the fixings and great instructions.",5,1,2018-9-11,1,6,0
"I bought this to mount my 65 inch Samsung TV and it was a pretty easy installation.I only bought this and a magnetic stud finder (awesome by the way...) and drilled holes into the studs and then drilled the screws in using a socket adapter. Looks great on my wall -- my only complaint is that I don't think the level is that great, it shows it is level but you can tell it is about 1/2 inch off or less, not a big deal... Just have to figure out how to shift a little to make it better! (instructions show how). Also, not that easy to ""unscrew"" to tilt -- but still a great mount for the price, can't beat it!",5,1,2018-3-30,1,1,0
"Overall, this is a fine TV mount.Pros:",4,1,2018-12-13,1,6,0
1st star for price2nd stsr for simplicity and wide mounting plate.,3,1,2018-5-17,1,8,1
Completely changed the TV game. Viewing is so much pleasurable and in a small spaced apartments this is perfect. I wall mounted all my TVs and apartment looks clean and fresh. No nasty dust collecting tv stands with cables hanging all over. 5 min video on YouTube I'm a cable hiding expert. Process was a lot easier with my corded drill compared to battery powered drill. Once I finally figured that out install was a breeze. 1st install took 45 mins. Second and third install took less than 10 mins. Works well with my light weight newer 4K TVs and older model much heavier screen LCD panels. Material quality exceeded expectatios for the asking price. Great value. Wall mounted all my moms apartment TVs. She hated the idea first now can't get enough of how clean and tidy everything is.,5,1,2018-2-25,1,7,0
"After viewing several mounting systems at local stores, I am 100% glad that we chose this one - unseen.  Just physically holding it you can tell it is much better constructed than some more ""affordable"" mounts in local retail stores.That being said, the instructions were so well detailed, it would be almost impossible to screw this up.  The guide has cut outs to make it easy to level and draw your screw hole placements before you even make a dent in the wall.",5,1,2020-9-16,1,1,0
"Honestly for a long time I didn’t want to mount my TV because I thought it was going to be a real pain. But this mounting kit really does make it super easy. Note: I did this with a 55” TCL 6 series on drywall using the studs as anchors.What you will need: this mounting kit, a drill, a stud finder, YouTube, and half a brain.",5,1,2020-7-18,1,2,0
"I have install quite a few tv mounts now, and i will say this is a great one for the price.  Easy to read instructions, decent hardware and options included.  Nice Hdmi cable included and a very nice low profile mounting solutions that doesn't stick out like half a foot like the mount i used for my living room.  Great for my bedroom setup.  HOWEVER.....I used the level included to install and it was level and after checking several times, keeps saying its level, but it is not, lol...I put the tv on the wall and laid in bed, and my eyes were having a different idea of what was level.  In the morning I checked again, and sure enough the crappy little level it came with says its level.  But I measured from the ceiling to the left and right ends of the tv, and boy it is not, so my eyes see level better then the level does, lol.  I think it is off by atleast a quater inch, which go progressive more out of wack for the 60"" tv.  I will have to take the tv down again, which is a pain and loosen the lag bolts and try to see if i can get it more level without having to remount all over again, i might have to go get my 3ft level our of my trunk of my car.  Just a fyi.",4,1,2020-4-22,1,0,0
Easy to mount but takes know how to do it right:First use mark your studs and find the centers.,4,1,2020-2-6,1,0,0
