comment,stars,verified,date,country,helpful,has-media
"A little strange to not see your volume level (no display), but the sound quality is fantastic. I have it mounted to my TV, which is mounted to the wall - it all looks very nice and clean. Bluetooth connectivity is great - I can pair it to my phone to play music or podcasts and simply switch it back over to the TV.",5,1,2017-1-30,1,1,0
"I've was going back and forth about buying this speaker after some of the reviews I read, and I continued to go back and forth on it once I got it and heard it's performance. The first thing I noticed is that it really does enhance voices. It also does an excellent job on the midranges and highs, but the bass is definitely lacking. I just kept saying to myself ""this isn't worth the money so I decided to send it back to Amazon and they emailed me a return label for shipping. I was told that I have 30 days to return it so I was in no rush to return it, which may have been a good thing because after a week of using it I've discovered a few positive things about it which have given me a change of heart. So here's the deal...Regarding the lack of bass, while I was expecting more, what I have discovered that it does give you nice bass when it's supposed to. If your watching certain channels, the bass actually sounds pretty good, whereas watching news channels like Fox and CNN the voices are completely without bass, but, this is due to the audio output of the news channel, and while not all TV channels are created equal, neither are movies and shows on Amazon and Netflix. With the first Amazon series it delivered little or no bass, but yesterday I began watching a new series and with that it delivers beautiful bass. This is what I mean about delivering bass when it's supposed to! Does it deliver bass quality matching that of higher priced soundbars with sub-woofers? No, but considering it's small size, it puts out some pretty nice sound when there's heavy bass present in the TV audio. My advice to you would be to use it with the bass adjustment all the way up while not using the voice enhancement option which actually lowers the bass, and in my opinion, makes the voices a bit too tinny.  It also performs more like a Bose speaker when streaming music through it. Lots of bass for that. Hope this helps!",4,1,2019-8-17,1,3,0
"Very disappointed in this product. Purchased this product on April 20, 2017 and as of September 1, 2017, we are unable to operate the volume of the unit with the remote control. We have replaced the batteries in the remote and still the system is difficult to control the volume. It is intermittent. I would think the product would be covered with a warranty and last longer than 5 months of use. Very disappointed after paying $249.00 for this unit. Won't be purchasing further Bose products.",1,1,2017-9-14,1,7,0
"I do like sound bars but, this product always forces you to press a button to hear clearer speech rather than just have it on all the time. I was expecting more from Bose.",3,1,2018-1-23,1,4,0
"I originally ordered this for my wife as she has a hard time hearing the dialog in TV shows, movies, etc.  I have a nice Polk Audio sound bar with subwoofer that has worked well for us, but thought maybe the Bose could compete with the sound output plus give us the extra dialog advantage.The install was simple and I used an optical cable for install.  That and the size of the unit are about the end of my positive feedback.  Don't get me wrong, if you want this for dialog clarity, it will give you that.  Just don't expect much other sound when in the dialog mode that is separate from normal mode.",2,1,2018-11-30,1,2,0
"After a lifetime of working in and around industrial sites my husband is a bit hard of hearing. We are constantly battling over the sound of the TV... I can hear normally, so when he puts the sound at level he can hear the conversations, it feels like it is blasting our my ear drums!  We've had several sets of headphones... they are uncomfortable and he then can't hear me if I am asking him something...  so we decided to give this a try.  A couple of things... neither of are ""techies"" and were able to plug into our newer (less than 2 months old Samsung 65"" TV) in an instant.  So that was good.  If you turn it on it is an amazing sound upgrade from your TV sound system.  Very noticeable.  When you push the little conversation icon which is supposed to ""enhance"" the conversation portion of the sound, it is noticeable.  Perhaps not as dramatic, but it helps.  We are able to find a happy medium.  You are able to adjust the bass when you don't feel like having the ""theater"" experience.  It is a ""bar"" that sits just below our wall - hung TV.  It's about 30 or so inches long and about 3"" tall.  It does have the Bose logo right in the middle.  At first I wasn't thrilled about looking at it ... but I find I don't notice it now and it sort of helps to hide the cords - bonus.  As noted on other reviews... you do have to click on the ""conversation icon"" to ""enhance"" the conversation sound every single time you turn it on.  It would be nice if it just stayed on that position.  Also, it would NOT ""learn"" my new Samsung blue ray player or my TV... so the ""universal remote"" thing is not really happening.  The remote is very large and cumbersome for just turning on and off the sound bar...  I even researched the internet to be certain I had the right ""universal codes"" for my DVD player... Still didn't work.  So.... if you don't really care about adding just one more remote the sound quality is truly an upgrade from your TV. It really makes the sound match the quality of the picture I am seeing on my TV.  The conversation enhancement is noticeable, but maybe not as dramatic as you might hope - still - it's helpful.  We are definitely keeping it.  I never shy away from updating my reviews if new info would be helpful.  Further, I do NOT receive compensation of ANY kind for my reviews.",4,1,2016-8-8,1,2,0
"I was hesitant when I first purchased this product. I didn't know if it was going to be a knock off, or if it was going to have problems once I installed it. This is the REAL DEAL! I love the sound. It was super easy to install. It's sleek, it's powerful and the price was PERFECT!",5,1,2017-1-19,1,5,0
"Honestly, this isn't much better than my TV speakers (2014 Samsung 48"" UNH6350) - Really, the only difference is that the Bose Solo 5 has a little bass AND more centered speakers. Compared to the TV speakers, which are more stereoscopic (even if they are rear-facing) the sound coming from the Bose Solo 5 is a little crisper (tinier) and barely stereo. In fact, the best set-up so far is to have both the TV rear facing speakers AND the Bose Solo 5 speakers enabled at the same time. I get a much richer audio experience with proper stereo from the TV and a crisper high's and more bass in the center from the Bose.The remote is awesome, however. The code worked fine and I'm able to use it normally, though, with both the TV speakers AND the Bose speaker enabled, It doesn't cut down on a remote. (Do universal remotes ever do?)",3,1,2017-12-4,1,3,0
"Some fifty plus years ago I took Prof Bose's Network course at MIT, 6.01. Several friends and colleagues went with Amar to Bose. My wife and colleagues at MIT built Bose speakers which we still have. Thus I thought this would be a great little speaker.The sound is not bad for the price and the system works well as a separate speaker if you ignore all the directions. The problem:",3,1,2019-8-16,1,1,0
"Solo 5 best for small rooms/less than 50"" tv's. Adequate sound for the price but not the what I expect from Bose. I have owned Bose for decades (Lifestyle, sound bars, radio) but now conclude Bose is no longer the sound technology leader it was 20 yrs ago yet they command the price differential. There are better sound bars available at this price point (my Samsung sounds better, same room, same tv, better/simpler remote).PRO:",4,1,2018-11-4,1,2,0
"I wanted Bose because, well, it's Bose.  I bought Bose.  I returned this Bose.This sound bar has some PROs and many CONs to it.",2,1,2020-3-12,1,1,0
This product was great until it just stopped working. It’s only been one year! I thought Bose had a much better product than this:( WHAT A JOKE!!! $250 for one year then it breaks on me right at the 1 year mark. Super disappointed in this whole Amazon purchase:(C’mon Amazon and Bose pick it up a notch please!:),1,1,2018-8-31,1,2,0
"My old boyfriend had a Bose system in his car and it sounded amazing.  My sister has that radio/CD combo they promoted on TV for years and it sounds amazing.  Last year I broke down and got the little portable $100 unit to use with my kindle.  I couldn't believe I finally got myself a Bose and it was also AMAZING!  The clarity and richness of the sound blew me away.  I just wanted MORE!  I had a Vizio soundbar that suddenly wasn't so appealing.  It was a big decision to upgrade a perfectly functional soundbar that was expensive enough but I had become a Bose addict.Now I'm not suggesting this is a knock off and I don't think it is but I was shocked that it didn't sound any different than the Vizio (if not worse).  Trying to deflect the scorn of my husband I marveled at the new  ""Dialogue Mode"" which also wasn't impressive.  Unwilling to admit my mistake it stayed.",2,1,2020-1-17,1,1,0
