comment,stars,verified,date,country,helpful,has-media
"I bought this over the more powerful Anker one because this one is ""Amazon's Choice"" do not make the same mistake as I.With no case on (and I always have a case) I could get the phone to charge if it was perfectly in the center and rotated a bit.  However this is for bedside use and I want to be able to place it on it however I want and not have to worry.",1,1,2019-5-5,1,2,0
"After going through several micro USB charging cables I decided it was time to charge my phone wirelessly. This thing works like a charm charges quickly with no hiccups on my S7 edge. Grip pads are great, no sliding :). Does what I want, and am a happy customer.We will see how it holds up, but so for so good",3,1,2018-7-13,1,3,0
"Used this item for only a couple days before it started having issues. Should have guessed that would be the case when we got it and it appeared to have been previously opened. Guessing that someone else got it before us and sent it back. We sent it back because it would get really hot and then stop working after only about 20 minutes. Then, it just stopped working at all.",1,1,2018-12-18,1,2,0
"When I first got it, I thought it was great because my Samsung Galaxy S6 Plus said ""fast wireless charging.""  I never seen a fast wireless charging display on my phone before.  But after a day of used, I begin to examine the speed.  To my surprise even though it says ""fast wireless charging,"" it says 52 min until fully charged even though it's 77%.  So then I took the phone away and charge it on another wireless pad that I had (slow one).  This one didn't say fast wireless charging.  To my surprise, it took the same amount of time as the ""fast wireless charging,"" 52 mins at 77%.  So what's going on?  The standard wireless took about the same time as the fast wireless.  Something ain't right.  Definitely not happy.  The only reason I want this fast wireless is to speed up charging.  But now i found out it took the same amount of time as my slow wireless pad, what's the point of owning this crap?  I got to return if I can't resolve this...something ain't right.  By the way, I am using the Samsung Fast Adaptive Charger, so it show work just fine because it shows 9.0V--1.67A....which is what is needed for fast charging.",1,1,2019-6-25,1,1,0
"I noticed when I first bought it a review stating the charger had burned a ring into their phone case. I was very worried about this but still wanted to try it so I left it on the charger only when I was awake and in the room so I would smell anything going wrong. I'm going to guess that person received a defective unit, which is scary but does happen with any electronics, even Apple branded things. I think we all know it happens with Samsung. Regardless, I've had mine for I believe 3 months now and have had no overheating issues and it charges my phone very quickly. I haven't tested it, but it seems to charge faster than a wire. Again, could be wrong, just my untested observation. I've had no real issues with it, other than the pad being overall kind of small and sometimes you have to poke it a little so it's actually in a charging position. The battery and charger need to be aligned for it to work, naturally. Spending more money on a bigger one would save you those few seconds of potential hassle. Though 90% of the time you just put it down and it starts charging. I would highly recommend this if you just want to test wireless chargers before dropping some crazy amount on a quality one.Update:",5,1,2019-1-1,1,1,0
"I was excited because this charger had really good reviews, but the first time I tried to use it my phone started to smell burnt. I had left it on the charger for maybe 5 minutes when I noticed the smell from a few feet away. It wasn't very strong, but it was noticeable. I took my phone off the charger right away, and asked for a replacement. I got the replacement a few days later, and tried it again. After maybe 10 seconds I took my phone off the charger and smelled it. It definitely smelled burnt, although faint. I am disappointed in this product and I don't know how it has this many stars. If it had just been one broken one I could understand, but being two in a row seems fishy.",1,1,2019-5-9,1,1,0
"I bought a two pack of these chargers to use with a Samsung Galaxy S8, and a S9. Both phones have different branded covers. There is a 70/30 chance they will fully charge before disconnecting from your phone. Also, EXACT placement is critical to get it to charge. Even an 1/8"" off, it won't connect. The only other complaint I have is the green power light is very bright in a dark room. It does go out after a minute, but is known to disconnect and reconnect several times a night. Each time luminating the green light, as well as your phone screen. I still use one of the chargers occasionally, but have since switched to a stand up type charger that is spot on every time.UPDATE: I added 2 more stars for the good customer service.  After leaving my initial review, and rating of 3 stars, I was contacted by  a Yootech representative, who wanted to make sure I was 100% satisfied. I was sent a different model charger (the stand up style), and it works perfect. It isn't finicky like the puck style. You can plop your phone down on it and it connects instantly. You can also tell that it is well made, as soon as you take it out of the box. Compared to other stand up chargers I use, this one is heavy. It also has the rubber ring around the base to keep it from moving around on the table.",5,1,2018-12-28,1,8,0
"I was super excited to be able to wirelessly charge my new iPhone XR; this charger works great and I like that it verifies that the phone is charging by vibrating and flashing the green light. It was also the least expensive option out of all the wireless chargers with 4+ stars on amazon.THINGS TO KNOW: One thing that I did not account for was my pop socket-- it looks like the Qi wireless charging technology is not yet compatible with some cases or with pop sockets. You might want to make sure that your phone cases is compatible with wireless charging before purchasing. Additionally, please recognize that the phone needs to be centered on the charging pad to work.",4,1,2018-12-22,1,9,0
"Excellent choice for a wireless charger.  Set it up without looking at the instructions.  I'm impressed how compact, lightweight, and well made this charger is for the price point..  My XS max charges quickly even without taking the case off.  Fits inconspicuously on any table big or small.  Black matte color further makes it almost unnoticeable.  I like the soft green light that signals the phone is set on the charger correctly and the connection is made.  The light goes out after a few seconds along with the soft beep.  This is a must have charger for wireless phones.  Charging is quick. Highly recommend.",5,1,2018-11-23,1,9,0
"I bought one for the novelty. It worked once. After this, it would turn on for a few seconds then die. It thought it might be that my power adaptor might not have the requisite wattage so I ordered a couple 27 watt jobbies. Still no joy.  I returned it and ordered one with better reviews (also more costly but that also included a high power wall adaptor). Stay tuned!",1,1,2018-12-8,1,1,0
