comment,stars,verified,date,country,helpful,has-media
"Sound quality is so subjective I want to review other aspects of the speaker and in comparison with comparably priced Anker Sound Boost. The reason is I was leaning toward the JBL Flip 4 but was researching Amazon to see if there were better options.  There were a number of reviews for Anker that rated it superior to Flip 4, some from people professing to be experts or audiophiles. I took a chance and originally purchased the Anker, returned the next day and bought the Flip 4.  I don;t profess to be either an expert or audiophile but I've bought many Wireless Speakers ranging from cheap to Beats and Bose.  When I opened the Anker I was disappointed. The USB charging cable was obviously flimsy and cheap and the documentation even cheaper appearing. I had charge issues right off the bat and tried to contact support. In the interim I learned from web research that charging issues are not uncommon and that the manufacturer recommends using a different (higher quality) charging cable as the first remedy. I also learned that the instruction manual is incorrect and that the manufacturer is familiar with both problems yet continue to ship the speakers with these two inadequate components!  I did connect the Anker to a couple of my devices and the Bluetooth connection was quick and easy. Both the range and sound quality were less than I expected. And, when I connected to my High Resolution Sony Digital player the volume control of the player was disabled.  I researched that problem and found that it is a known issue when the Sony is connected to some lower quality Bluetooth devices.The JBL Flip 4 arrived professionally packaged (as expected) with a robust USB charging cable and separately packaged, professionally printed and ACCURATE instructions.  Initial charge was quick and as documented. Bluetooth connection is also quick and easy.  Range is probably at least as good as advertised and way better than the Anker. All controls of my connected devices (i.e. Sony player volume, etc.) work perfectly. Sound quality is subjective but that along with volume, bass, etc. it certainly meets my expectations and certainly is superior to Anker Sound Boost.  JBL and Harman Kardon are brands that music lovers know they can trust and they continue to deliver.  This is probably the best Bluetooth Speaker you can buy for under $100.  I only share this in case someone else is considering the Flip 4 and checking out the options.  Please don't get fooled by reviews of some competitors, especially those who use JBL Flip 4 in unfavorable comparison. Of course we all buy speakers for the sound not for the packaging or accessories or printed material but if those things are inferior it's pretty indicative of what to expect with the main product.",5,1,2018-5-7,1,3,0
"I bought this speaker August 4th of 2017. It sounded great when working, but a week ago it stopped taking a charge. I have tried all kinds of things, and tested all the possible USB chargers to make sure that it was not the chargers. The unit just does not charge at all, I have tried overnight charging, and 2 days worth or USB, and a different cable,  but no go. My next step is to see if JBL will honor some kind of warranty. Booo!",1,1,2017-10-19,1,6,0
"This is a bittersweet review: I purchased this speaker in June of 2017, and for 14 months, this has been an outstanding little speaker. Sound is crisp, rich and bold. It is indeed water resistant and has held up under many different conditions, including the Florida heat and inclement weather. I don't know if I used it a bit more than the average consumer (20 to 30 hours a week), but in the past 30 days, I've noticed the battery life diminishing exponentially. Today (after a full charge last night), the battery was completely drained after 2 hours of use. The only other complaint I had prior to this, is that the charging cable broke at about the 9 month mark. So in summation, it may be that I just used it to ""death"", however for the $90+ paid for the device, I am very disappointed to not experience much greater longevity.",3,1,2018-9-4,1,3,0
"I will be writing this view with a total and complete comparison to a $25 Anker speaker I previously purchased.  The JBL beats the Anker in the most important category.  It does sound better.  However, with a much steeper price tag, it better.The Anker is far superior in the other two categories.  I beat the hell out of my Anker and even got it soaked in water only for it to keep on ticking.  Supremely impressed.  The JBL already has a tear in the mesh speaker portion.  It has not been quite as road tested but I'm not very optimistic.",1,1,2018-10-20,1,3,0
I am so fascinated how extremely great this speaker is for only a whopping 100$ dollars. I would buy this speaker for 300$. An absolute steal!Pros:,5,1,2017-4-16,1,2,1
"It is very sad, my JBL Flip 4 just stopped working, it doesn't charge anymore. It has been less then a year since i used it. It has been handled with care. I'm not sure what to do now. The JBL it self worked really good, I really liked the sound. I really don't recommend it to anyone. My JBL Flip 4 is still under warranty but I can't get hold of anyone to see what action i need to take next. I googled it and apparently it is know problem by JBL at some point they just stop working....... Very sad for the price that it is. ....... Many people have similar issues with it. They say that to fix it you need to take it apart and reconnect or do something of that sorts. If you want to go through that go ahead a buy it!!! I regret spending so much money and not get use of it.",1,1,2018-8-4,1,2,0
"This speaker is absolutely amazing, and definitely worth the price! I have been using this speaker ever since I received it in the mail. I was so impressed with the quality, the sound, and the bass. I bought the white speaker, and the only thing I have to say about it is that the color looks like more of a pure white when it is in the light and might look like more of an off-white/grey in regular light. The speaker came with a wrist strap which is really awesome, and also a charger. The packaging is very nice, and I am going to use that as a place to put my JBL when I finish using it. It is very easy to pair with a device, and if you choose to download the JBL Connect+ app it is also easy to pair with as well. The battery life is spectacular, so you don't really have to worry about charging it often. Overall, great speaker! I would recommend this to anyone!",5,1,2018-8-8,1,2,1
"Ok, if you are reading the reviews, you know by now that the battery life is horrible. And here is another review about it.The sound is amazing. When you first start using it, you are really impressed by everything about the Flip 4. After 1 year using it, battery won't charge at all. I started using it connected to the power. And now, not even that will work. For a brand like JBL, it seems to me that they don't care about it. So many people with the same problem, and I couldn't find any answer from JBL.",1,1,2018-11-25,1,2,0
"This speaker died six months after purchase.  It was used a limited amount of time and was never exposed to water.  It just stopped working. The enclosed documentation is printed in hundreds of languages, but no where can I locate warranty information. A most unsatisfactory buying experience.",1,1,2018-6-23,1,2,0
"The only reason I am giving this product two stars instead of one star is because when it worked, it had excellent sound.  HOWEVER, after a year of minimal use, it will not accept a charge anymore.  It has not been dropped or abused in any way.  I would expect a speaker that cost $100 or so to last MUCH longer.  Very disappointed.  Will not be buying a JBL product again.",2,1,2018-6-2,1,2,0
"Nice, crisp, clean sound. I do not agree with some reviewers who complain that there's not enough bass. My complaint is that most headphones and speakers these days have too much. I listen mostly to jazz and classical, and I want a balanced sound with good mid-range and highs. I am frequently finding too much bass even with 'bass reducer' on.  Custom equalization in the speakers and headphones themselves are probably the only way to satisfy everyone.  I like the sound of this however.I dropped a star for this reason: there is no way to skip back a song and that is really annoying. Every other speaker/headphone/earbud I own has a way to skip backwards -- this is the first device without that ability and they need to fix that. I'm also not wild about all the loud, weird noises it makes going on and off -- like a spaceship taking off and landing. They should offer a way to disable that.",4,1,2018-5-31,1,6,0
"Great little speaker but unfortunately JBL is switching away from connect+ (which this and most others have from JBL) to ""Party boost"" for connecting more than one speaker around the house or yard at the same time. JBL is making ALL their speakers obsolete with pairing to newer speakers. The flip 5 is only the current model that has jumped to part boost so far. The software is not fwd or backwards compatible so either stick with the older models or buy the newest ones..which haven't all come out yet. Really a let down. Terrible decision to not make them all talk together.",4,1,2019-12-11,1,4,0
"Has GREAT sound production. And range is decent at about 100 feet. The issue with this unit is its performance. It doesn't have an adequate play time from a full charge. If you're looking for a quiet relaxing experience listening to your favorite classical music, at low tone, then it may impress you with stamina. But, for the rest of us who are looking to jam the set with some deep beat grooves of R & B, some ambient progressive House/Trance music, then 3/3.5 hours @ 0.75 volumes is the maximum time for snapping your fingers, nodding your head and swaying your hips.I have purchased other units in the past that have an even greater dynamic sound and performed for longer at higher levels of sound then this unit, go figure 🤔.",2,1,2018-8-19,1,6,1
"Battery: The battery life seems good. It lasts long enough to not pay attention to how long it lasts honestly.Sound: It is very good, very clear until 80% volume, then it gets a bit distorted. However, I never use it more than 60% volume anyways since it gets really loud. I think, if you need a product to play music in a very large and crowded party, just get a bigger speaker. For all the other use cases, this is just good enough. Another thing to mention is the bass is boosted, sometimes it fells like too much to me. But, I know some will love it this way.",5,1,2018-6-10,1,4,0
"I purchased two of these speakers in November 2017. It seemed a very promising product. It provides relatively decent sound, and can be connected to a number of devices. However, after just a little over a year of having purchased two of these and making moderate to light use of them, BOTH have stopped working: There seems to be some kind of battery flaw--the speakers will work for a few minutes, and then a crackling noise will begin, after which the speakers simply turn themselves off. I had extensive correspondence with customer service, and they are not only unable and/or unwilling to help, but seem unable and/or unwilling to even understand what the problem is. Most of the time, it feels like I am corresponding with a computer rather than a human being.I will have to purchase new speakers. They will most definitely NOT be JBL at this point, and I would caution anybody from buying these--certainly if you are interested in a speaker that will last for more than one year.",1,1,2019-8-7,1,5,0
I've had these for about 2 1/2 months....and all I can say is....Wow!! These are so much better than I expected!I bought 2 for stereo sound and they are astounding! I love them!!,5,1,2020-2-5,1,1,0
I purchased this speaker in April of 2019.  I upgraded from a 30 dollar blue tooth speaker my doss sound box which was 3 years old at the time wasn't holding a charge so i figured well maybe if i spend another 50 dollars i will get quality.  JBL.  Good name.  I've seen and heard their speakers before.  It is July of 2020 and the speaker is isn't holding a charge and dying often.  I am very vexed as I feel like i have not received my money's worth because I have a 30 dollar speaker which STILL WORKS 4 years later.  4 years later that one works that i paid 30 for. this one that i paid 80?  nope.  No dice.I used to be able to run it for 3-4 hours at a clip on full charge.  Now i don't even get that out of it i get maybe an hour if i am lucky and that isn't at full blast volume.,1,1,2020-7-1,1,1,0
