comment,stars,verified,date,country,helpful,has-media
"Wow...just wow.  I figured this would be a cheap film, but it was a nice crystal clear piece of hard plastic that once applied was invisible and will clearly add scratch and break protection. Some have said it was hard to apply.  Before pealing off the film do a test fit and a hinged application (start at top near earphone). The iPhone X has a rounded glass screen and this protector ALMOST goes to the rounded edges.  Once you have figured out just where to start, peel off the film and apply (again, think hinge...start at the top, get that edge where it needs to be and drop rest.  Now, here is where the fun begins...if doing this under a good light, which is recommended, you will see the ""adhesive suck"" effect as I call it, in which the protector actually seats itself...no pressing...don't press.  It will seat itself, no bubbles.  Just let it do it, let gravity do its part.  I am using it with a Spigen case and it all looks great, works great.",5,1,2019-1-4,1,2,0
"Much better value than the $30 phone retailers ask for for screen protectors.  Easy to apply, comes with both wet and dry cleaning wipes to clean your screen with and stickers to help align the protector onto your screen.  Great value.  Will be purchasing again once I go through the 3 it comes with.",5,1,2018-11-15,1,1,0
This is the worst screen protector I’ve ever encountered . I put screen protectors on on a regular basis at my job . These are IMPOSSIBLEMind you this is also the second time I tried all three cause I got the original ones exchanged for the same reason. I clean it perfectly follow instructions but the last second you try to put it on and it sucks every particle in the air . That’s with never putting the sticky side face up.,1,1,2019-9-28,1,1,0
"Great product!  I got this screen protector for my wife’s phone and mine; we both love it! It’s a little tricky to place because you only get one shot. I put mine on first and it’s just a hair crooked, but I was able to place the screen protector on my wife’s phone with no problems. Maybe that’s why you get 3 in a package. If you screw up you can take it off and try again with a new one. The best part - the nearly identical product I almost bought at Target is $50. So glad I checked Amazon first!",5,1,2018-11-27,1,1,0
"First of all, this product does not come with a frame for easy installation.Second of all, when you apply this screen protector, you have small bubbles. When you try to get rid of them by rubbing to the ends of the screen, they divide again to form pesky miniature bubbles. These do not go away and remain bothering the aesthetic of your iPhone.",1,1,2019-9-29,1,7,0
"This is the second time i've ordered this item because i really like the quality and ease of installation. But the second one i received is not new.All three of the tamper tape seals have been removed and put back on and the box has been torn. Contents may be fine, may not. But i want confidence in receiving new product when i purchase from Amazon and pay a new price. I don't want to gamble, deal with disappointment and returns as if I'm buying stuff from a used reseller. This is happening too often lately on Amazon. Will return.",1,1,2020-4-10,1,6,0
"Product arrived on time and packaged to protect the product.  I received an email from the Seller with application instructions prior to the arrival of the screen protector.  It was helpful, but not really necessary due to the ease of the application.  I felt confident that I could do it with no assistance.  It went on easily with no bubbles.  It still shows fingerprints but that isn't a huge deal for me.  I would no hesitate to recommend this product to others.",5,1,2018-10-14,1,5,0
So first attempt I placed the placement stickers on the outside while I’m lifting it to put it over the screen they are so flimsy the screen falls and gets lint all over it. The second attempt my husband is installing the screen protector and the protector just snaps and breaks. Thankfully I bought the 3 pack so last attempt we get it on and I leave my phone sitting come back and the screen protector is cracked. Nobody touched the phone.  So I wasted my phone...,1,1,2019-3-2,1,6,0
Love this product! It was easy to install and it works perfectly with my new iPhone.,5,1,2018-10-18,1,7,0
I really like the screen protector but one of the three was cracked on arrival and not useable and the other one kept coming up at the edges after I put it on. I will say that it could be installers fault on the second one but the third one went on without failure. I tried to contact seller for there warranty claim and it to get at least the first of three screens replaced but they have not contacted me back so this review is two stars. Out of the three one eventually was great and is a nice screen protector. But one is not what I paid for.,2,1,2020-5-30,1,0,0
