comment,stars,verified,date,country,helpful,has-media
If you work in the cosmetics world. This ring light is a must have to take pictures of your clients. The lighting is beyond amazing.,5,1,2019-4-26,1,2,1
"There are literally no downfalls to this product. I was a little iffy purchasing this due to the price, but I am so thankful I did. My selfies and videos look so much better now!! It comes with two different covers to put over the ring light (warm and white) which I definitely appreciate so I can switch up my pics. I like to use the white mostly though, definitely for my makeup tutorials. It also comes with a carrying/storage bag for when you travel. If you’re a photographer, beauty blogger or just someone that loves taking bomb selfies, you should for sure get this!!",5,1,2019-3-13,1,2,1
My photos or videos look better!,5,1,2019-4-1,1,2,0
I love this ring light! It makes my videos look much better and provides that professional bright look I need. It was very easy to assemble and very easy to break down and place back into its travel bag. Definitely a great buy!!!,5,1,2019-3-24,1,2,1
IN LOVE!! You can adjust lighting how much brightness you want to appear on your face and contrasting! I’m using this to do makeup video and modeling. I’m totally in love with this!,5,1,2019-3-11,1,2,1
"I ordered it to document my makeups... I am amazed on how powerful the light is! And how easy to assemble as well !Attached are pictures with the differenct coloured covers... the room's lights were completely off... I just had the ring light on. I took pictures with the lowest, medium, & highest intensity.",5,1,2018-12-28,1,2,1
"Super easy to set up. The ring light sits a bit heavy for the tripod but just angle it right and I should be good to go. It includes two filter options which are plastic covers for either white or warmer (orange) light. Wireless remote is a cute option but not the best function as it didn't always work. The tripod can accommodate screw in style accessories like phone or iPad mini holsters. The ring light must be plugged in which can get tricky if you're not close to a power outlet so be prepared to have an extension.  The light is super bright and has several settings but usually people don't want it too bright for when I use it at parties especially if the lights in the room are out, the light is more than enough at the first or second setting. I really enjoy this light and it's a perfect beginners kit that makes it look like you're a pro.",5,1,2019-1-23,1,2,1
"I purchased this product for my TikTok videos, etc. It works great! I love it! You can change the lighting from really dim to very bright! So whatever you prefer they have! It was pretty easy to assemble, and it’s a good size. I’m very happy with this purchase, I recommend!",5,1,2019-1-12,1,2,1
"I mean just look at the pictures. My skin looked flawless and bright. I was GLOWING. Like if i could have this light on my all the time, I seriously would.",5,0,2019-1-21,1,2,1
Update: originally gave this a two star review due to a faulty cord and missing screw which meant it wouldn’t stand up however: the customer service team reached out to me to replace the faulty parts. I had just gotten rid of the light since it wasn’t working and sat around for 6 months. They replaced the entire thing.The replacement works famously. And the fact that they reached out to fix the issue meant a lot to me.,5,1,2019-3-9,1,2,0
"assembly was a bit confusing, but doable. ring light itself works well but sometimes flickers on and off and has to be re-plugged-in. major issue: tripod camera mount screw.while screwing the attachment into my camera as usual, the screw broke in half. part of it is still in my camera, which i am having to get professionally removed as to not damage the camera on my own.",1,1,2018-12-30,1,2,1
"Extremely disappointed with this product. I was so excited about this purchase. I assembled everything with no issue and the light worked just fine the first day. I took it down,  put it in the carrying case, and i havent touched it for 4 days. Today I set everything up to make a video and the light no longer works. Everything is plugged up and hooked up as it should be and the light wont turn on. Im soooooooo disappointed by this... Im going to email the manufacturer to see if something can be done. I dont reccomend this product to anyone at the moment.",1,1,2018-12-15,1,2,1
"The actual light is powerful, but the stand is TERRIBLY WOBBLY. See the video. It leans to one side,  which means all of my videos look like the camera is leaning to one side.  In order for my camera to be straight and balance, I have to put a folded up cardboard paper or something under one of the legs of the  tripod in order to get it to go straight up and down.  Also, the cord that connects from the power converter to the lighting fixture is defective. So by merely touching the cord the entire thing turns off.",2,1,2018-12-17,1,1,0
