comment,stars,verified,date,country,helpful,has-media
"Please see my photos of the terrible quality of this paper.  Every sheet in the reem is damaged/folded/scores/marked/bent.  It isn’t shipping damage, it is just how it was packaged from the factory.While the paper is the correct width, you can see all these strange folds that completely jam the printer.  They are in the package like that!",1,1,2018-5-30,1,2,1
"I was looking for a less expensive, quality paper I could use at home.  I have a Lexmark printer and usually use a way more expensive paper product.  I decided to give the Amazon paper a try.  This is what I found:  It was well packaged and arrived in good condition.  The thickness seems standard, not too thin.  Didn't really notice a bluish or grey tint.  For some reason, this paper seems to be very sensitive to humidity (I live in DC, which is generally very humid until fall/winter).  If left out, the edges of the paper will curl very slightly and even develop a ripple-like texture throughout a page due to humidity.  Because of this, the sheets will occasionally jam.  I have found that if I place the paper in the printer shortly before printing, this is not a problem.  This is because I keep my paper supply in a box and usually only print with ""fresh"" paper in the printer.  I only had two minor paper jams before I realized this.  I would NOT recommend this paper for high-output copiers, but only for home copiers, where you have humidity control and fewer copies.  Other than that, I find it to be serviceable and a very good value.  Based on price alone, I would probably purchase this paper again.",4,1,2018-12-2,1,1,0
"I ordered this paper as a cheaper option for my older home printer (Epsom 3540) that I typically use for basic home functions such as printing shipping labels, recipes, and other small tasks.  I've been through one package and the paper works great.  I don't notice a tinted blue color as other reviewers mention.  It is thin, but it works flawlessly in my printer and sheets pull individually without getting stuck together.  If you're using this in a copy machine or for work purposes and require a certain weight/thickness or color, then maybe this isn't for you.  However, I never would have noticed a single issue if I hadn't read the reviews beforehand.  For the price, it was worth taking a chance.  I'm glad I did because the paper quality and price surpasses what I can buy locally.",5,1,2018-7-15,1,1,0
"In the 25 page report I just printed, there were 7 pages that didn't feed correctly and parts of those printed on 2 sheets or missed lines on the top or bottom, plus 7 extra pages fed with no printing on them.  I had to check every page to see which ones to reprint.  The printer's fine and I’d fanned the edges before I loaded it.  I've never had this problem with any other paper.Also the paper wrapping around each ream is very thin and arrived torn all over.  I had to handle them carefully to make sure they didn’t tear open completely and leave me with unwrapped reams.  ...not a big deal compared to the paper quality itself, but still annoying and they looked messy when they were stacked on the shelf.  Wish I’d taken a photo before I packed them up to return.",1,1,2020-3-8,1,8,0
"This is the second time I've purchased AmazonBasics copy paper for my home inkjet printer.  I had been purchasing from Staples, but find I am liking buying this item from Amazon far better.  The paper is very good quality and feeds well through the printer - - and most of my printing is two sided!  I am actually experiencing fewer paper jams than with other brands.  A big plus for me is that with Amazon, I can get a really good price without buying a HUGH quantity.  Now, I just buy three reams at a time and it's shipped straight to my door.  I've also used it with some art projects involving photo transfer and have been please with the results.",5,1,2018-7-9,1,1,0
"It was frustrating to see that the paper was damaged upon opening the shipping box.  The outside shipping box was in perfect condition.  However, because the shipping box was bigger than the box of 8 reams of paper - it shifted in the shipping process causing 3 reams to break open.  2 of the reams are damaged beyond use.  Very frustrating that something as simple as packing this properly has now caused wasted work-time.",1,1,2020-3-23,1,9,1
"I ordered Amazon Basics paper before, it was made in France. It was great paper with smooth finish. Loved it so I ordered more recently. When I received the order, I noticed that the paper was made in USA. The smooth finish was gone with the name of ""France"". Now, the AmazonBasics paper just a regular paper, no different with other brands. I may order more in the further, but I won't be excited when I receive it.",3,1,2019-3-22,1,8,0
"I last had a printer about 10 years ago, until just recently, when I succumbed to the need and bought myself an HP Inkjet. I don't really print much, but when I need to, it's a real pain. I didn't want to spend a lot on paper, and luckily I found this. As usual, Amazon Basic brand turns out to be excellent. The paper is great quality, thick, very white, and prints very well on an HP Inkjet. This pack has three reams of 500 pages each, for $5/ream, which is an excellent price for paper of this quality. It's going to take me about 4 years to go through this much paper, but when I finally finish it off, I'll happily buy another case. Good purchase.",5,1,2018-5-1,1,1,0
"I bought a case of this paper on October 5, 2018.  It seems like very nice paper and of good quality.  But it does not play nice with my fairly new HP Officejet Pro 8610 printer.  My printer is sometimes grabbing 2 sheets instead of 1.  So I end up with 1 sheet with maybe the top 1"" printed and then the rest of the print is on the second page.  I've uninstalled my printer and reinstalled it plus ensured I had the latest software.  I've also aligned and adjusted it several times.  I also cleaned all the paper pickup rollers with rubbing alcohol, all to no avail.  I had to print an 80 page document yesterday and ruined 35 pages in the process.  My last case of paper lasted me about a year but the way it's going I'll probably go through this case in half the time.  I've also tried fanning the paper out because sometimes static electricity will bind pages together as well as not fanning out the paper with no success either way.Bottom line is I will be buying a different paper the next time.  Again, it's nice paper but it may not necessarily work correctly with your printer.",3,1,2019-3-8,1,8,0
It can be a little tough to write a review that opposes so many other reviews. It sets us up for criticism. That said - there is no way we can recommend this paper.PROS - The container size (half carton/5 reams) is great. Love it. So much easier to carry and store. The price of $16 or $17 is good. It was shipped quickly and in good condition. These pros also apply for Georgia-Pacific Spectrum Standard 92 Multipurpose Paper and other competitors.,1,1,2018-3-21,1,5,0
