comment,stars,verified,date,country,helpful,has-media
"They feel a lot snugger, 100% worth it.",5,1,2019-11-1,1,1,0
"Received my AirPods Pro a couple of days ago and have been using them day and night since. I also have the new Bose 700's, which I've been using daily for a couple of months so I'll compare to them.I commute each day on a noisy city bus. Sometimes there are people talking and sometimes there's nothing but the loud noises of the bus. The Bose headphones are not sweat or weatherproof, and so are not useful outside unless the skies are clear. With winter coming, the Bose also prevent wearing a winter hat, so I decided to buy the Air Pods for use in commuting and then use the Bose once I get to my desk at work.",5,1,2019-11-6,1,1,1
"So, they don’t come with a charging cable that can actually be used—so don’t forget to buy one. That kind of sucks. Since I can’t use them, overall review... yeah... 1 star. 🤷🏽‍♂️",1,1,2019-11-12,1,1,0
1 of them only lasted 3 days and then this happened. Call support and they said to return them.,1,1,2019-11-28,1,1,1
"I thought they were pretty nice at first. Sound quality is good. They charged quick in the case. But transparency mode amplified sounds like crazy. At the gym someone was moving weights, the cling of them hitting was so loud it hurt my ears. When I took the airpods out it was much quieter in real life. Even in noise cancelling mode they pick up voices and then they end up sounding robotic. There's a white noise in the background too. It's like a little static, annoying as hell.Just now I started hearing a popping noise in the right bud. It kept happening even when the music was off. When I turned to transparency mode that popping became a buzz.",1,1,2019-11-18,1,1,0
"Apple AirPods Pro is one of the best noice cancelling in-ear headphones available in market. Price is on the upper end but the quality is also on the upper side compared to other models.I have QC35 and the noise canceling is comparatively good but being in-ear, the listening experience is much better.",5,1,2019-11-10,1,1,1
Not worth the money. New  Features are not worth the difference from AirPods . WAit till they come in different  colors,1,1,2019-11-3,1,1,0
"If you’re thinking about these and currently own the original style of AirPods, please check out my review below!Are these a replacement to the original AirPods? Not necessarily. I own these and two original style AirPods. I am an Apple fan girl and own one of everything they’ve got. But even then, I’m on the fence about the Pro’s. First off...",4,1,2019-11-26,1,8,0
So uncomfortable to wear... to make the noise canceling effective I have to shove the rubber tip into my ear which starts to hurt my hear. I have to sit absolutely still otherwise they begin to lose the seal required to get ANC. I have tried all 3 sizes too. They fall out of my ear in the gym. People are just high on apple.Sound quality is laughable. The most over hyped piece of garbage.,1,1,2019-11-21,1,8,0
"For me the earbuds wouldn't stay in my ears. Sound was good. My bad review is with Amazon and returning the airpods pro.The item was returned, but never updated on my account. They said I didn't return item and then I called and chatted and",1,1,2019-12-13,1,7,0
"As someone who can’t use standard AirPods because they hurt my ears, I’ve been thrilled so far with the AirPods Pro. The adjustable fit is great and they are very comfortable. Sound is incredible considering their small size (even smaller than the standard AirPods!). I’ve tried lots of competitors such as the Jabra Elite 65’s but these are smaller, better, and more seamless than anything I’ve tried. Very happy so far",5,1,2019-11-3,1,1,0
Bought these for a Christmas present for my wife.  Could not believe it does not come with  a wall plug to fit the other end of the lighting plug.  The end that plugs into the AirPods is a standard lightning plug.  The wall end IS NOT a standard USB plug..  it is a USB C plug???? This apple product does not include the wall plug for this to work.  So we are charging our $299 air pods with our IPhone charger.An Apple gimmick to sell something else that should be included in the initial purchase.  What do people do that do not have another Apple produce to do double duty as a charger.,1,1,2019-12-28,1,1,0
