comment,stars,verified,date,country,helpful,has-media
"Without the August Connect Wi-Fi Bridge automation tools that are described in the ""Works With"" Menu of the app cannot fully function. I think it's useful for:1) Airbnb - because my guests get lock codes instantly (hence: instant book with instant check-ins).",4,1,2019-7-23,1,2,0
"It works, but as others have said... Not well. I had read about the connectivity issues but hoped they had been fixed.They haven't... Even though my router is in a line of sight to the connect and it's only 15-20 feet away, the connect could not find it.",2,1,2017-8-9,1,1,1
"I love my August locks and really wish that my HomeKit Hub would have been sufficient to keep my locks synced but as hard as I tried, there was no way around buying the bridge to ensure out of home operation. It is VERY disappointing that you have to have a bridge for each lock and it is disappointing that it must be so close to each lock. Yes, these points are made clear by August up front. It would seem like they could do a better job with it. Besides, at some point I will have zero outlets left in the house. I do not like the fact that it required the bridge to link to both my Google Home devices and to my Alexa devices. I do not like the fact that you must use a verbal code to unlock the door with either Google or Alexa — especially since anyone in earshot will hear it and that, in itself, provides multiple security risks. I am beyond disappointed that after spending $75 for what at most should be a $50 item I learn after several long phone calls to customer service to learn that the integration between August and Google & Alexa “isn’t quite working just yet”. I had and still have high hopes for August. They just need to step up very quickly!",1,1,2018-12-27,1,3,0
"This device is almost impossible to easily add to your Wifi network and the app does not make it very easy. Took at least an hour of constant attempts before it finally worked. Bluetooth connection to the lock was very flaky even though it was literally 1.3 feet away. However, I had this device connected for several months and then suddenly it stopped working. I reset the device and wasted hours trying to get it to re-pair to the network. Nothing worked... endless fast green light flashing indicating it couldn't connect.Then the real nightmare started which was my interaction with ""customer service"". I quickly learned they have a simple strategy - do everything possible not to respond in real-time and ignore whatever the customer tells you in order to make the customer go away. Seriously, after describing the problem and the fact that I've gone through all of the troubleshooting, all I got back were emails outlining the trouble shooting steps. When I insisted on them honoring the warranty I got some nonsense back about being out of the 30 day RMA window for refund. After two more emails requesting them to honor the warranty, I got back the same email about needing to follow the troubleshooting steps.",1,1,2020-7-8,1,1,0
"I use this product for my rental properties on Airbnb and it's very useful to be able to open up the door for guests remotely when they can't.  I'd say about 80% of guests don't have any problem setting up the app on their phone, and they find the whole thing innovative and neat.  They can use their cell phone to open the door.I like that I can see who locks and unlocks the door and at what time on the August app.",3,1,2020-5-12,1,2,0
"Lock and Connect packages arrived an hour ago. Although there were thumb-holes in the packaging, for both lock and connect, I had to tear the packaging completely apart to get to the items - and I have very strong hands & fingers!  Once out of the package, the lock set-up was intuitive (ie, I didn't read the directions).  Then I downloaded the app, and set up the lock - pretty easy, except I don't like having to put my picture into their database for ""security"".  There was a little fussing to enter the security code they sent, because sometimes it would send to my phone, other times to email. Once I read carefully to which device the code was being sent, the system took the code.  Then I set up the connect, ie the wifi bridge.  Set-up was easy, but the connect is 6' 3"" from the lock, and claims to have a bad Bluetooth connection.  The connect is not USB powered, it just plugs into an outlet, and I though I was fortunate to have an outlet 6+ feet from the lock.  But apparently one should have the connect much closer to the lock, so I may run an extension cord.  Crappy Bluetooth, in my opinion.  Nonethelss, the lock works from my phone using the August app when I stand a block away.  But so far, even though August and Alexa are supposedly linked, Alexa won't lock/unlock the door.  More later if/when I can get Alexa to work August.  Update 2 hrs later: lock now works with Alexa app (not sure why it suddenly started to work; maybe it just takes a while for everything to sync), but not so far with Alexa voice control. Update a day later:  Turns out I was asking Alexa to ask August to lock the door, per instructions.  However, by accident I found that it works by voice just by asking Alexa to lock the door - trying to get Alexa to ask August to do something does not work.  So much for instructions.  And as others pointed out, the doorsense doesn't work with metal-clad doors, since it is a magnet. Still 4 stars.",4,1,2018-11-14,1,2,0
"I mean, if you are committed to purchasing the August, then buy direct, because they won't warranty what you purchase through Amazon. :(  I had to learn this the hard way unfortunately.  I purchased the lock, connect and doorbell in June 2018.  At no point did any of the components work in unison.  First, the doorbell wouldn't power up.  August said it was our existing doorbells faulty/insufficient power source.  I hired an electrician to upgrade the 18v. wiring - he said it was ridiculous but did the work I requested anyway.  Still doesn't work.  Then, I decided to just use the doorbell camera as a makeshift 'security camera' set up on a table in my house.  Fine.  But, it doesn't even work anymore since I spent more money to upgrade our internet receiver.  It simply won't connect.As far as the lock, I had to have a new piece sent out and finally got it to work with the August Connect.  It worked from August - December and then we had a wind storm and the August Connect for some reason couldn't pick up the internet signal.  Like I said, shortly thereafter I upgraded and got the very best internet modem and package through Comcast because I really needed these three components to work simultaneously.  Well, the lock and connect are now working together.",1,1,2019-2-19,1,3,0
"The design and the concept is solid but the execution is poor. When installing this, like many have said, the Connect cannot find the August lock even though it is merely 5 feet away from my front door. Nevertheless, I’ve somehow managed to get this device to work. Interestingly, the device kept dropping its connection with the lock (I would get multiple notifications throughout the day with an arbitrary amount of downtime). Frustrating! Then all of the sudden after owning this for about 2-3 weeks, the connection has remained solid. When it works, it is brilliant. When it doesn’t, it is madly frustrating. Like many have said, this thing is need of a (many actually) serious firmware update. C’mon August folks, you guys need to stand by your products and give ongoing support. If you cannot do that, than the products should be discontinued.An expensive purchase for something unreliable. I would not recommend this product and suggest looking elsewhere for smart locks. Since I live in a condo with HOA that expects no changes to the outside, I was only limited to smart locks that kept your existing hardware. If it weren’t for that, I would have must definitely returned this.",2,1,2019-12-23,1,1,0
"I bought the August smart lock and it was awesome, I loved it. So I bought this item to connect to HomeKit and my security system. It worked great for about a week. Ever since, it’s constantly dropping WiFi and losing connection. I’ve factory defaulted both the connect and the lock around 5 times and same issues. It’s located 5 feet from my modem, 2 feet from a mesh WiFi device, and 2 feet from the actual lock. I even set up a separate 2.4ghz network JUST for the connect. No changes. This product needs software and firmware updates. I hope they update it soon or it’s going on eBay.Update 5/25/18",2,1,2018-5-19,1,3,0
"This company is going backwards... I used to be able to open my door remotely with only the August lock an the app, therefore I didnt really understood why this Connect thing existed but the past few months I wasnt able to unlock/unlock remotely with only the app and I thougth that maybe they just changed the software so that you would have to be froced to buy this which I did... Installing it was a problem since it only supports 2.4 and I had my phone at a 5Ghz network so after realizing that I had a few problems but was able to connect it an get it working... Now, first day out of my house and the thing will simply not connect... It just says ""brigde unavailable"" really dissapointed with this company...",1,1,2017-7-14,1,5,0
