comment,stars,verified,date,country,helpful,has-media
We bought two pairs for each child to use at school during their classroom Ipad time. Each child had issues after the first week with connection and after a month sound problems with one side ultimately losing sound in one side. These look like nice quality headphones for kids but we were so sad they didn't hold up longer than a month and passed the return window. If you want headphones to last longer than a month don't buy these,1,1,2019-12-9,1,2,0
"Model BH2978, suppose to have mic. If it has one, the the package does not  mention it, and it doesn't work. Tried with three different devices. Waste of money and time. :(",1,1,2020-8-8,1,2,0
"These are so small they don’t fit my 9-year-old, which isn’t the issue.  The issue is that Amazon will only allow me to drop it off at one location in my area, and it’s actually not near me.  Every other item I’ve needed to return can be returned at my local UPS drop off. How could I have possibly known this wouldn’t be the case for these headphones?!Amended: I haven't changed my mind about the headphones, but the company is pretty awesome. They wrote and sent me a pair of headphones that are fitting and match the description. I am giving them 5 stars for the stellar customer service!",5,1,2020-7-19,1,0,0
"My baby girl needed to have a pair of headphones that actually fit and we didn't have to worry about it harming her hearing in case she tried to turn it up too loud.  These fit her head perfectly, they didn't slide around or fall off, they're also very cute (love the colors) and I love the feature of toning down the decibels (dB) so as to not harm young delicate hearing, which was my concern with headphones.  Perfect; I definitely recommend for parents to get for their little ones.",5,1,2020-5-16,1,0,0
"EDIT: MPOW reached out and is sending me replacements for the headphones that broke. It's great that they're standing behind their products like that. I've bought other MPOW products that have been great, so at this point, I'm just going to assume it was a bad batch. Great customer service.---",4,1,2020-7-30,1,0,0
"After 7 months one of the headphones has stopped working,  my square trade plan won't replace it because it's under manufacturing warranty but trying to contact the company for the warranty is a joke! No one responds. Theres no phone number and the one email I got seriously asked me if I tried them in a different device! Now I have a nagging 9 year old that cant use her headphones!",2,1,2019-7-13,1,3,0
Overall nice headphones for kids. The main reason I chose these was because another set could be plugged in for sharing sound to a sibling or friend. I'm unhappy that the cord is not the nice braided fabric that doesn't tangle. This cord is the rubber that seems to stick to everything and can snag hair. I may have to return the 3 I bought for my kids for that reason.,4,1,2019-7-17,1,2,0
"Bought 2 of these for my daughters. They are doing the virtual learning at home, and these work great. You get what you pay for with the price, but the plus side is that these work great for their intended function. My kids can hear their teacher perfectly, and when they speak, the teacher can hear them as well. Not sure as to the noise cancelling properties, as it is already quiet for them, but one would assume that they work at least somewhat. Overall a great buy.",5,1,2020-9-7,1,0,0
"I purchased these headphones for my child's learning program they use at school on tablets. For the price point, I was extremely pleased with the fit and quality of the product, as well as the performance. I especially liked the ability to set the volume to a lower limit. While not childproof, it helped me to teach my child that listening to sounds too loud can hurt their hearing if they aren't careful, and acts as a safety for them as they use it. He's been able to use it on all media so far without turning the limit off, so it's a well placed limit in my estimation.",5,1,2019-10-29,1,0,0
"My daughter uses it in school for class and she says it is very comfortable and easy to use, her classmates admire it, and she wants another pair for at home use. :)",5,1,2018-9-20,1,7,0
