comment,stars,verified,date,country,helpful,has-media
"I bought this as an upgrade from the 50"" Amazon basics tripod I mistakenly bought, that was too small to really handle a dslr with a big lens.When the 60"" arrived, it had a few wear marks and was missing the quick attach mount. I'm pretty sure I ordered it new, so I'm unsure why it looks like I got an unchecked return.",1,1,2018-4-22,1,1,0
I have two sizes of AmszonBasics tripods and both of them far exceed all expectations I had.  I'm not an expert in tripods but the quality and the strength and steadiness make them appear to have cost five times what I paid for them.  I use the larger one to support a large brass catcher for my rifle and I use the smaller one for my spotting scope.I'm not a person to gush over products and I'm often disappointed with them but in this case these tripods should both cost much more than Amazon sells them for.,3,1,2017-8-30,1,1,1
worst tripod I ever experienced. You can not pan without shaky jerking movements. so light a small breeze can knock it down. I didn't expect much from the price and I got exactly that. I used as a 2nd camera support for a lecture I shot. If I didn't have the other tripod I would have been in big trouble. There is some good.quick release plate works ok.,1,1,2017-7-30,1,1,0
I brought it all the way to Alaska and wanted to shot the aurora but just found out it didn't function well!  So furatrated! The bolt used to adjust the angle didn't work. I throw the item away. Waste of money.,1,1,2017-12-29,1,1,0
"Purchased this tripod just 5 months ago. I used it pretty regularly and always treated it well. Started falling apart by month 4 and noe its almost not even usable. It takes a lot for me to give a 1 star review. Height adjustment knob broke off, and 2 of the leg locks are broken.",1,1,2018-3-18,1,1,0
Seems well built enough and light weight except the left-right motion was very sticky and refused to move smoothly even with the adjustment knob way loose. I ended up taking the difficult to remove top round nut loose and found the metal pad jammed. I removed it and lubed with shaft with silicone grease and now it is smooth. No need to lock it anyway.The camera mount part goes sideways too but does not seat exactly level. This will get me by until I get a more expensive heavy duty tripod. I pulled 2 stars for sticky friction problem repairs. Has an awkward long handle and it is reasonably stable and handles a P900 well but don't ever leave the up/down handle loose or the camera falls back or forward!!!  The handle is in the way of your face when viewing through the view finder. It cranks up and down well. Received earlier than expected.,3,1,2017-8-24,1,9,0
"For the money, this is a great product! For around $20, I was expecting a basic, low quality product to get me by. All it had to do was hold my camera (Nikon D5000) in place and I would have been satisfied. To my surprise, there are features included with this tripod that are on $40+ tripods! Two different bubble levelers, one for the base and another for the camera, an independent crank riser for additional height, multiple tightening locations to keep your camera in place, and the ability to hold your camera in both landscape and portrait.Since receiving this tripod, I did a ""test"" where I installed my camera and left it alone for almost five days with the legs fully extended and positioning locations locked / secured. This tripod held its position without any trouble, easing my concerns about it falling over and damaging my camera.",5,1,2015-11-29,1,4,1
"I have purchase many AmazonBasics products in the past and was very satisfied with the quality of each of the items I received. The 60-inch lightweight tripod was an exception.  After returning the first tripod because the head couldn’t be secured in place, I received a replacement tripod with the exact same problem. For all you photography buffs. If you try to mount a simple Canon SLR camera equipped with a 1lb Sigma Art lens in front of it, you will notice right away that the camera will tend to tilt forward, regardless of how hard you tighten the plastic knob.I purchased this tripod in order to take night pictures of the Northern Light in Iceland. The AmazonBasic tripod was rendered useless to me when I realized that the tripod head couldn’t stay up right when my camera was mounted on it.",1,1,2018-8-23,1,4,0
Portability: Like the carrying case for it. Everything is light weight and perfect to attach to my bag without the case as well.Structure: Light weight but sturdy enough to hold my camera. The ball swivel feet are great for rougher terrain or uneven surfaces.,5,1,2017-5-18,1,1,1
"I sell products on Etsy, and taking pictures of the products is the bane of my existence.  We had a smaller, 45"" tripod that my husband bought when he bought his camera.  It was so short, and I had to bend so much, that I hated using it and would have a backache for days.  I would put off taking the pictures, and by extension listing the items, as long as I could.So I bought a taller tripod.  It's 60"", and I'm 66"" tall (5'6"").  It is AMAZING, the difference.  I love the multiple spirit levels, all the adjustments, and the hot swap plate especially.  It makes it so much easier to move the camera from the tripod in the living room, where I take the pictures, to the computer in the office, where I edit the pictures.",5,1,2017-1-18,1,1,0
