comment,stars,verified,date,country,helpful,has-media
$25 piece of plastic?,1,0,2019-11-27,1,2,0
"Received Echo Show 8. Set up was super easy and I was using it in minutes. Appears to have wide range of abilities to discover. HOWEVER, having the ""Try this"" statement permanently plastered across the bottom of the screen is very annoying and distracting when viewing downloaded pictures. Amazon seems to believe people using the device are not intelligent enough to think of things for themselves. Will this change to allow their customers to show or not show these suggestions? Would give 5 star rating if it does.",3,1,2019-11-28,1,1,0
"Definitely a must have with the Echo Show 8. Allows the screen to sit up higher, makes it adjustable and helps protect the device by keeping it up and free from spills if you are keeping it on the kitchen counter top. If protecting it from spills isn’t a worry I would still get it for the adjustability!",5,1,2019-11-30,1,1,1
"This stand attaches easily magnetically, but I was disappointed in the range of movement.  The forward tilt will not even go to level.  May return this and try to find a better solution.",2,1,2019-11-26,1,9,0
"I almost ordered a Show 5 & thought I wanted a Show 10.  I'm still not 100% that I wouldn't like a Show 10, but I'd have to think about it's footprint for placement.The Show 5 is great especially if the alarm clock feature is needed bedside.  I use it to video chat with my grandson and that's cool, but the screen is smaller than I pictured in my head.  The Show 8 is a great size.  I can watch videos, video chat, get the weather without any clarity issues and from across the room.  The Show 5, I'm not sure would work as well.",5,1,2019-12-14,1,3,0
Would be better if it had a wider range of angles.,5,1,2019-11-29,1,3,0
the stand only goes maybe a inch up or down and does not move in clock wise or counter clock wise. but its a good bedroom stand for it.,4,1,2019-11-29,1,3,0
"WOW!!!, the sound is awesome, deep and crisp base and treble.  Display is rich and crisp, best deal on the market.  Get the stand it’s perfect and adjustable. grab this for the perfect Xmas gift.  Price cannot be beat.",5,1,2019-11-26,1,3,0
Should be $10 at the most.,3,1,2019-12-15,1,3,1
I LOVE the show products but I cannot understand why its not an option to change the clock size. I own a Echo show 5 and the clock is customizable. On the larger shows you cannot change how the clock looks. I had a Echo show 5 for my bedroom and unfortunately the clock is small. I cannot see it from the other side of my room ( I have perfect vision). It almost seems these larger shows are not designed door bedrooms. Sadly I need top place this in my basement of living room and bring back my Echo show 5. Hope they fix this soon. Sounds great though. Perfect for listening to music while working.,3,1,2019-12-16,1,1,1
"Even with tutorials online that tell you ways you can access your Netflix accounts etc on this device, I have been unsuccessful at getting the browser to work, and wish I could use it to watch Netflix and stream Disney plus. That being said, I still like the device I just wish it was a little more user friendly but love the drop in option to check on my husband and my puppy when I'm not at home.I bought the stand to go with it, and its magnetic, so don't try to pick it up by the stand or it might detach and you'll drop it. It would be nice if the stand swiveled side to side instead of just up and down, but its a sturdy stand and pretty firm attachment considering its a magnet. Overall I'm happy with my purchase.",4,1,2020-4-10,1,0,0
"I don't know why it is sold separately.  It is very handy, but that doesn't justify the price.  Depending on the location you might not need it at all.  It is great if you have it in the kitchen, or if multiple people of various heights will use it.  For me, it just sits in my office.  Although I really like the stand, and there isn't anything wrong about it, it just isn't necessary, it should be part of the Echo Show, ad the price is crazy for such a simple piece of plastic.",2,1,2020-7-25,1,1,0
"We have alexa dots in every bedroom in the house to listen to music or podcasts but this was perfect for the kitchen. It gives you recipes with video, has games to play. my kids love to ask it to show them lego sets or trailers of movies they want to see. I can tell it what to add to my grocery list and look at on the app in my phone. The sound quality is amazing. I love to blare music while working downstairs. It is also synced with our Ring doorbell 2 so we can see when someone is at the door",5,1,2020-2-11,1,1,0
Too small disappointed,1,1,2019-12-26,1,4,0
"I bought this for my 96 year old mother who lives in another state so that she could see me when we talk, since she is extremely hard of hearing and I could use a dry erase board if I needed to. I also bought 3 others for family members. We all have a Smart Cellphone, my mother does not. We have tried everything, been on the phone for a long time with Amazon trying to set it up at my mothers house....their response....well it can do a lot of other things. Just not the one thing we wanted it for.  NO Where in the ""Fine Print"" does it say you have to have a Smart Phone or be able to download an Amazon App on your cell phone. I assumed since it was a device that worked off of the WiFi signal  that she could use it.",4,1,2020-1-20,1,0,0
"I wanted the 5 inch one specifically for the sunrise alarm, but thought this would be an improvement with regard to sound and visibility.  I was shocked that it didn't have a feature that both the expensive Show and the cheaper 5 inch had.  This needs to be added as a software update.Update- feature is working now.",5,1,2019-12-15,1,1,0
We upgraded from a echo dot to echo show!! Love everything about it! Took us awhile to realize various usage has different volumes so we thought it was low sounding but we just had to figure out the different volume settings. One negative thing we didn't like about this new echo show was she required music subscription to songs that we didn't have to subscribe to on out echo dot. My kids and I call her bougie Alexa because of this. We have to get a subscription for Amazon music to get songs we would normally play on our echo dot for free.Side note if you trade-in: Amazon will steal your cord if you turn in your echo dot with it.,5,1,2020-6-19,1,0,1
"Y 2nd generation echo show had developed problems. Often shutting off on its own or crackling sound, so I decided to get the ECHO SHOW 8. The screen size is the same as the 2nd generation echo show. I also bought the black stand for it. Personally I think you really need the stand. Anyway while I don’t do a large variety of things with my echo, I do have Alexa playing my radio stations or answering my questions. I’m not very electronics savvy so I don’t have things worked via Alexa. Lights, most phone calls etc but she’s great. Sound is terrific, screen is perfect size for viewing headlines  and photos. Great product. Great sound.",5,1,2020-4-9,1,0,0
"I thought it would be nice to have a small screened device to watch a show on or something before bed.  Can't open Netflix on it, looks like there might be a web browser but I can't figure out how to use it.  Tired of Amazon requiring me to enable these ""skills"" for different apps I already have on my phone. Headspace app from my Samsung Galaxy Note 10 won't connect to it, despite customer service sending me a link that was supposed to make it work.  The sound quality is great, but the volume is too low on the device in general.  I have to turn it all the way to the top in order to play music for an alarm.  Regret buying it.",4,1,2020-8-19,1,0,0
