comment,stars,verified,date,country,helpful,has-media
"I bought this PC after about a year of wanting to build/buy a PC. My original thought was to build my own, but after picking out everything I wanted on PC Part Picker, the build was about $200 more than this build (and I was trying to build with an i5 processor as well). I will say that my build might have been more expensive because I was trying to get a nice motherboard and PSU, and I do believe that this PC has a lower-end brand. Regardless, it's working as intended.The PC worked well out of the box and the fans and case look great with the RGB. If you are not RGB inclined, it is easy to turn off as well. The games look great and I was able to load into heavily computational games (such as 6+ player Civ VI) very quickly. I have played the following games in the week that I've had it: Civilization VI, Rainbow Six: Siege, Divinity: Original Sin 2, and Fallout: New Vegas. All of the games run smoothly and look great. The PC is pretty quiet - you can hear the fans a little bit if you have no sound on at all, but it is negligible once you are listening to something and it is impossible to hear if you have a headset on.",5,1,2020-4-28,1,1,0
"The machine arrived without any problems, could load up and boot quickly. Would've liked more detailed information. For example, had to download the drivers for the graphics cards and others.You get two DVDs with drivers, but the machine doesn't have a DVD and I don't have anywhere that can read them. And no instructions.",4,1,2020-9-26,1,1,0
"My first official gaming tower PC, wife got it for me for Christmas (Cyber Monday Deal). Arrived at my door in one piece with no damage to the box itself (shout out to USPS for that much).Enjoying it very much, a lot of my steam library is now running at 4K 60FPS Max settings. It’s a beast of a machine. Already have the 1Tb SDD almost completely full, looking to expand on that with an internal SSD of 2 or 4TB.",5,1,2019-12-26,1,1,1
"I bought this computer for my husband, a computer scientist, because he determined after extensive research that this machine would be powerful enough to run machine learning programs.  The combination of the powerful graphics card and the overall value clinched it, but of course it also needed the fans to cool down the CPU during high intensity use that you'd find either with gaming or the type of programs he runs/programs. He partitioned the drive to keep Windows but to mostly run Linux.  So far, the computer has run smoothly (there were a few minor hitches in the beginning) without overheating.We keep the computer on the floor with full air circulation around it because we feared placing it under the desk might lead to fan failure due to overworking.  Yes, it looks cool with all the colors in the see-through box, but it also reminds you of how many fans this machine needs.  The specs are high-end for the price but not truly high-end.  This computer offers a great value for the specs.  Because the drive is solid state, everything runs off it is faster than a non-gaming computer: gaming, streaming, and high-data programs.",4,1,2020-3-1,1,1,0
"This puppy came in today...got it setup then installed a Toshiba 8 TB... My best download Mbps was185...average download speed is around 135 Mbps. This is my second Cyberpowerpc, first one is almost 3 1/2 years old and still kicking.Update 9/4/2019: Motherboard utility was not installed so I have to do a temporary hook up of a DVD to load the utilities into the PC.",5,1,2019-9-2,1,4,1
"Purchased this as a Black Friday deal which was $250 less than normal price. Surprisingly, it arrived the next day. I paired this with a 32"" 1440p 144 Hz monitor. While Amazon provides the specs, the specific manufacturers of the different components were not advertised, perhaps to give Cyberpower more leeway in their supply chain. The graphics card was from Gigabyte which is good. The mother board was ASRock Z390 Phantom Gaming 4-CB. The 16GB of memory are set to 2666 even though Amazon shows 2400. With the liquid cooling and only an SSD drive, the system is relatively quiet (just the 3 main fans). The cabling is minimal and neatly organized. The system worked well right out of the box.This is my second Cyberpower system -- while I was quite happy with my prior one, I was annoyed that using a small SSD plus large HDD is challenging for Windows as it insists on putting all your personal files (eg. Documents) on the C drive which fills up quickly. You can work around it, which I did, but it forces you to have separate folders on C and D and to always remember to select the one you wanted (which is D, whereas Windows really wants you to pick C). Anyways, that problem is solved with this system by foregoing the HDD altogether.",5,1,2019-12-8,1,1,0
SLC8260A2Windows 10 Home,4,1,2020-4-28,1,2,0
"You think you're getting a pretty good gaming pc. It will work just fine for about three months. Then BOOM need to reinstall windows. Ok, no biggie. A week later it again needed boot media. Ok, reinstall.A week later it happens again. So I contact Amazon tech support. The return window had just passed so there was nothing they could do. So here I am, nearly 2k wasted. Seriously, you'd have better luck gaming on a literal pile of dog poop.",1,1,2020-9-11,1,2,0
"After waiting many years my older i7-4820k was showing signs of its aging technology. I’m sure I could have gone a few more years with it but since I do CAD work, I also wanted to improve my 2 27” monitors showing the 3D graphics and expand using a 3rd 4k monitor. I knew my old 4GB GTX970 graphics card wouldn’t do the job as well. I first spent about a full day pricing out a new build at 3 different web sites and no matter how I did it which would have to include my labor, I couldn’t beat the price of this Liquid Cooled Cyberpower PC that had the i7-9700k CPU. It has little room to expand adding more fans and another video card. Search Onyxia II 242W Mid Tower Gaming case; emulates many other cases sold here on Amazon like FSP ATX Mid tower. Expandable yet only has room in either remaining drive bays of 2X3.5” OR 2X2.5” and it badly needs more USB ports. I use a 6TB external drive so I didn’t need the 1TB SS drive, too big and wish they had used the Optane Drive feature this MB is capable of when they built it but I can add up to 2 more M.2 type to this board if M key. Did order more RAM to double the 16GB DD4 3000MHz RAM it came with but seems to always have 10GB free anyway. No DVD RW in this but these days don’t need it; I do have an external portable USB type anyway. I have figured out how to OC the video card using the FireStorm software I got from their site. Just try and price out these parts alone. Just the Video Card, is 500 bucks on average and the CPU is around 400 bucks and this is not the 300 series 9th Generation CPU which scores less in performance I read. But this is how the unit bench-marked when I got it.Benchmark 2020-01-25",4,1,2020-2-20,1,0,1
"i bought this for my boyfriend for his birthday, along with an extra fan in case he had heat issues like some other reviews said. however, he has not had any heat issues whatsoever and is extremely happy with it. he plays games like monster hunter, destiny2, and others on 4k and at the highest settings, all running perfectly.it came with an addressable RBG thing.. just ignore that, if you're not experienced with building computers. just know that you dont need it to make the RBG's work, its basically just to control the RBGs through your computer instead of the little remote you get. 100% ignore it because it will only make you confused haha.",5,1,2019-12-2,1,1,0
