comment,stars,verified,date,country,helpful,has-media
"I really do enjoy this device and am impressed at the abilities of Alexa. That said, until they add the option to disable the “Try Alexa” suggestions on the bottom of the home screen I can’t recommend it and will not be buying addition units.Looking online I am far from the only person driven crazy by this so I hope Amazon listens to the feedback and makes this possible in a future update.",2,1,2019-11-26,1,1,1
"I had the echo 5 and I can't stand the ""try Alexa"" phrases at the bottom. From all the reviews I read on the 5 I wasn't the only one. I hope Amazon realized that people didn't like this. I will be returning this. At least make it a option.",1,1,2019-11-25,1,1,1
"Aaaaaaaggghhh!  The ""Things to Try"" sayings are sooooooooo annoying.  And they are so stupid and do not pertain to me at all.  ""Alexa, how do you say hello in German?"", ""Alexa, rap for me."", ""Alexa, how hot is the sun?"", ""Alexa, what's the temperature on the North Pole?"", blah, blah, blah.  They constantly scroll overtop of the pictures  and photos that you upload to the home screen and wallpaper, making them really hard to ignore.  And the clock is so small in the upper left corner, that you have to be right on top of it to read it.  I couldn't take it any more and had to return my new Echo Show 8.",1,1,2019-11-26,1,1,0
I have had an Echo Show 5 for over a month in my work office and like it a great deal. I ESPECIALLY like the ability to customize the clock.I received the new Echo Show 8 as a gift this past weekend and like it for most of the same reasons I like the Echo Show 5: great connectivity; good diversity of content and skills; and great as a sound speaker and photo display.,4,1,2019-11-26,1,1,0
"I received my new Echo Show 8 - HD 8"" smart display with Alexa a couple hours ago. I had it unpacked and connected to my WIFI within 30 minutes. I have 3 Ring cameras, front door bell, a front & back yard motion light cameras. Once I followed the steps to add Ring in the Alexa app, like 2 minutes, It was so intuitive I don't know what I did right but another 5 minutes I said Alexa show front door and she said okay and there was my front door camera on the screen. Then I said Alexa, show back which is what I named the devise ""back"" and she said okay and showed the back yard camera, same with the front successfully. I have many more smart devices the Alexa app found on my wi-fi so I'm excited to figure out how to add them.Also, now I understand the importance of naming the devices. Alexa only understands exactly what you name them in the devise list for voice commands.",5,1,2019-11-25,1,7,0
I have a bunch of Echo devices in my home. Including the Echo show  2 10 inch.I feel like this is the best bargain at current prices.,5,1,2019-11-26,1,5,0
"This is my first Echo device.  Had already set up several skills on the Alexa app before the Echo Show 8 arrived, so I was ready for it; and had my expectations already set as to the quality of the response to the voice commands.  If you are considering entering the Echo 'echo-system' and are on the fence about getting one of these, try downloading the Alexa app to your phone or tablet and try it out.  On the phone app (iPhone and iPad in my case), a button push activates Alexa; with the Show 8, just say her name and she starts listening.Some of the Alexa skills still need some work, and your satisfaction with them may vary.  But for the Show 8, it's great!  The speakers sound better than  I expected (actually are pretty awesome compared to the Show's size) and will fill the room with sound.  The Show 8 has an external speaker jack on the back, but I don't see ever using it - the internal speakers are THAT good - can feel the bass from the speakers vibrating the kitchen countertop.  With the speakers in the rear, having it backed up close to a wall provides the best sound projection and quality.  A similar concept to some higher end Bose speakers, which have rear-firing elements that are designed to reflect the sound off of a wall and provide more ambience.",5,1,2019-11-27,1,3,1
"I love the way I can control Home Automation with Alexa. Was so excited to get the echo show 8, as my first echo screen unit. But as soon I powered it on, first thing I can see is the backlight bleeding so much. Is this normal to have that much, or did I got a bad unit? Anyway I thought it would be ok as you can see much when there is a brighter picture in it. But when it got inactive, I’ll have only a clock and a black screen full with backlight bleed. Will contact Amazon and see if it’s normal or if I can get a replacement.——",1,1,2019-11-26,1,1,1
"We keep the Amazon Show 8 in our kitchen, and the whole family enjoys using it. Display is perfect size on the kitchen counter. We enjoy playing music (sounds great) and of course, we enjoy asking Alexa for the temperature or the weather forecast, and asking basically any question you can think of. Recipe feature is excellent too!",5,1,2019-11-25,1,1,0
"I wrongly assumed that this new improved Echo Show would offer a way to turn off the absolutely annoying ""Things to Try.""  I was wrong.  Until they come up with a way of turning it off, I can't give a good review to this product or to any other Echo with a screen (Show, Spot).  I would put an Echo Show 8 in every room if they would allow me to kill the Things to Try.",1,1,2019-11-28,1,1,0
"Bought this instead of replacing my defunct electronic picture frame. Now I stream pictures from amazon photos and they look great on this screen. It's in the kitchen so great for using for the radio or internet but I'm finding the more I play with this, the more useful it is. I have Sonos speakers all over the house and can control them with a skill, which is great. But, the sound on this little baby i nearly there with the sound from the Sonos one, which i pretty impressive, loud and no distortion.Alexa has some pretty impressive capabilities and one of them is keeping my kids entertained. We already had an echo dot before this but now we are starting to communicate around the house with Alexa.",5,1,2019-12-25,1,2,1
I bought this to take the spot of my Show 5 in my bedroom.  With the Show 5 I could barely read the clock face across the room and there is no option to make the clock take up the entire screen.I figured 3 extra inches from the Show 8 would make the clock big enough to see.  Imagine my surprise when I found it is impossible to customize the clock face in Show 8 settings.  The closest I came to what I need is a dark screen with a tiny clock in the bottom left corner.  What is the point in that?,3,1,2019-11-26,1,2,0
"A quality made product, however, if you don’t want to have the phrase:  “Try, Alexa..”. over your photos in a giant font don’t buy this product.  You are stuck with almost fullscreen print over your home screen and are not able to modify in the settings.  I called customer service and they told me it’s how it is.  I’m gonna keep mine though.  If you want to view full screen photos without amazon marketing over at least 1/3 and often more than 1/3 of the screen you need to verbally tell Alexa every time you use it to display photos.  Apple are more expensive for a reason because the end user is not forced into how to customize the product.  One does get used to it a little but then it ends up coming full screen printed font over your favorite photo and it reminds you why amazon sells you the product for so little.Dear Amazon, please let the users change be homescreen settings to not include the Alexa suggestions, and also please do not contact me regarding this revied.  Change the firmware and then I will pull down the review.",3,1,2019-12-8,1,2,0
"There are many things I like about this. However, 1 major thing is such a significant drawback that I feel weighs all the otherwise positive aspects out. That is, the constant, “Try Alexa,........” at the bottom of the home screen. It cant be turned off and it incredibly annoying.  It also seems to be something that has been around for past generations and I am absolutely baffled as to why.",3,1,2019-11-26,1,2,0
