comment,stars,verified,date,country,helpful,has-media
UPDATE 10/27/19Bottom line: 5 stars for customer service and 1 star for sound quality.,2,1,2019-10-19,1,4,0
"A bit of perspective to start things off. My experience with wireless earbuds started with Gear IconX 2018's. After those broke due to using them for working out too much (they're not rated IPX rated), I got my hands on a pair of TOZO T10's. A bit after getting the T10's, I started missing some features of my IconX's, so I jumped at the opportunity to get these.Sound Quality: 8/10",5,1,2019-10-5,1,3,1
"These headphones are really awesome. I use them regularly while working out in gym and they stay tugged in and never fall off. Since i sweat a lot, and these are waterproof i don’t worry about any issues. The Bluetooth pairing is super fast and easy. The sound quality is super, it has lot of bass, but doesn’t mean clarity has been compromised. The battery life is good.",5,1,2019-10-7,1,2,1
"There ear buds have a lot going for them but also one major flaw. Good sound quality..:not the warmest or richest tone but it gets the job done. The noise isolation can stand up to my loud subway commute which is huge.  But my biggest issue with them is the Bluetooth connection. It’s a huge design flaw. These buds connect to your phone even when the buds are still in their case. It’s hugely annoying. For example, I’m in the middle of listening to a conference call on my phone’s speaker, but the audio keeps dropping out...I’m stumped until I realize that the sound was going to the headphones, which were in their case in my backpack! Then there’s your car Bluetooth. These buds keeps stealing your car audio—not exactly something you want to deal with while driving. It’s a huge issue and it makes no sense.These may look like AirPods but they lack the intelligence and functionality. I had to return them.",3,1,2019-11-2,1,3,0
"I love the sound quality and loud sound volume of these earbutsThese earbuds fit great on my ear and aren't too heavy at all, they are very light.",1,1,2019-11-29,1,3,0
"These headphones are small and perfect for people that have smaller ears. The sound quality is awesome, the bass is just right and doesn’t drown out the music, even at the highest volume. The charging case is slim and can easily be slipped into your pocket. The headphones are magnetically held securely in the charging case and even the lid is magnetically held shut. The only downside I could find with these headphones was that the highest volume setting was not too loud, but it’s still loud enough to drown out all the outside noise. Overall a good quality product at a decent price.",5,1,2019-10-2,1,2,1
"Excellent choice.Apple Pods simply won’t stay in my ears while exercising, so I decided to give these a try.",5,1,2019-12-26,1,6,1
"I have the TOZO T10, it is one of the best Bluetooth earbuds on the market. This TOZO T6 is even better! The case is smaller than T10's case, it is very well built with quality material. Wireless charging is a great feature although I have not tested it yet. The earbuds are very easy to pair with iPhone and iPad. The sound quality is great. The earbuds are very well built. The touch control works great! Highly recommended!After using it for few weeks, I notice few issues with the product. The main issue is the touch buttons are too sensitives. My ears and fingers accidentally touched the buttons many times, which stopped or forward the song. I had to be very careful not to touch to buttons when I put on the earbuds. I preferred the TOZO 10 mechanics buttons.",4,1,2019-9-19,1,3,1
"These earbuds worked well for a couple of months, then stopped working on my iPhone!  They pair and connect each time without a problem.  But the instant that you actually hit the Play button on Spotify, SiriusXM, or any other app, the connection instantly drops and all you hear is soft static.  I found a posting on Facebook saying you need to update the firmware because some iOS update broke things.  But when I go to Tozo's website, it says their firmware update requires an ANDROID device!  It seems that there's no way to update the firmware on these earbuds using an iOS device or even a PC!  That's unacceptable since I don't have an Android device.  Really ticked off about this.  I guess I have to throw these in the garbage or sell them to someone with an Android device.  That sucks.",1,1,2019-10-22,1,7,0
"The sound quality is pretty good. Battery life is enough to enjoy your playlist for a long workout. My only problem with this product is that the earbuds are so sensitive. A little movement or touch by your fingers or clothing can paused, reverse and fast forward your playlist. It's annoying when you're just trying to adjust the earbuds or even wipe your sweat and your music changes or stops.",1,1,2019-12-14,1,3,0
These headphones are incredible! I purchased them due to me recently piercing my ears. I own a pair of Bose noise cancelling headphones (the big ones). Well after sweating and wearing them for more than 30 minutes my piercings would be throbbing. I decided to get headphones that wouldn’t cover my whole ear (until my ears heal) that would not cost me an arm and a leg. I browsed Amazon and Came across these. Well I read the reviews and decided to go ahead and purchase them.Well let me tell you I am not disappointed! I purchased the rose gold and they are super cute. The noise quality is great and the rechargeable case is even better. They are such good quality headphones I cannot believe I paid less than $50 for them. I do intense cardio which leads to me being drenched in sweat. I am so glad these are waterproof!! I am really happy with this purchase I get compliments on them all the time and they were worth every penny I spent. The case is so little and cute I can carry in my purse like a pack of gum.,5,1,2020-1-13,1,5,1
"I just got these today and I am already in love with them. The box they come in is so sleek and it wasn't hard to open at all. In the box I got the guide, warranty, charging cable, case, buds, and a serious assortment of pad sizes. I replaced the XS size with the default ones they come with so they aren't pictured. Honestly I was worried about these things falling out since my ears are pretty small but I haven't had a single issue! The guide tells you correct way to wear them which is kinda funny but extremely helpful; make sure to ""twist"" them in and they'll fit so comfortably you can barely feel them! I had no issues pairing mine. The guide warns you that if you touch the control panel before pairing it may interrupt the pairing process, but I did that accidentally and still had no problems. Mine paired flawlessly on the first try. The guide gives you instructions on how to troubleshoot if pairing doesn't work which is really handy. I got the pink so that I would always know which buds/case were mine (since almost all others are exclusively black or white) and the pink is super pretty. The sound quality was great too; the bass is solid and the sound was so powerful I actually had to turn the volume down from my normal earbud setting. The touch pad of the buds takes a little getting used to but it's pretty intuitive, 2 taps on left bud is play previous song and 2 taps on right bud is play next song. 1 tap on either is stop/play current song. You can also hold left bud to lower volume and hold right bud to raise volume. The buds snap to the case as if there's a magnet in there so you don't have to worry about them falling out or moving around when the cap is closed. There's lights on the side of the case that shows you how much charge the case has. The one ""flaw"" I would say these buds have is that the case doesn't stand on its own but that honestly doesn't really bother me. Overall I'm extremely satisfied with these and so glad I ordered! Thank you!!",5,1,2020-3-21,1,9,1
The TOZO T6 improves on the T10 in several ways.The ear buds themselves are slightly smaller and are more comfortable in the ear.,5,1,2019-9-18,1,6,0
"I had the T10, and this T6 was offered as a free gift from Tozo for an honest review.First impression, by comparing the T6 to the T10, they look the same, but the T6 is a little smaller by comparing with the size. Maybe that's why when I put the T6 on, I feel a little more comfortable then the T10 and more secure on my ears. However, they don't come with foam ear tips, and the size of those ""gel"" ear tips aren't the perfect size for my ear canal. So I replaced them right away.",4,1,2019-9-26,1,5,1
These do not have a built in mic as advertised; they are using the phone's microphone. You can test this by simply walking further away from your phone. This seems to be a common theme across similar products on Amazon.,1,1,2020-1-18,1,5,0
First impression is that the headphones and charging case appear to be very nice quality. The features and voice commands are very nice.  The audio quality is fantastic. I love that the case can be charged with the same TOZO wireless charging pad that I use to charge my phone. Would buy again.,5,1,2019-10-3,1,2,1
I used these at work all day with several calls-excellent sound quality and then went for a 2.5 mile jog. They pair immediately and work well with one or both in. They are so comfortable and I didn’t have to readjust them even once on my run. Wish I could say the same about my shoelaces! I will never go back to corded ear buds again.,5,1,2020-3-4,1,7,1
I absolutely love these earbuds!! I have tried about 6 different brands and styles of earbuds but these are the best I have found. They also come with an assortment of different size tips for your ears so you can find that perfect fit. To my surprise they even have great bass!,5,1,2019-10-4,1,2,1
"These headphones are literally fantastic. I am a professional musician by trade and these have incredibly clear sound quality, really high end parts put into this product.The connection is fast and easy, it charges while in the case which is a great feature but better than all these features I love the ability to wear them in the shower and jam to tunes while they get soaked and survive it like a champ. Really high end headphones for a amazingly good price. I would recommend these to anyone looking for Bluetooth headsets similar to those made by Apple but for a far less price and also BETTER bass response!!",5,1,2019-9-27,1,1,1
"Who ever said theae are good sound quality and lots of bass hasnt heard the sabbat e12, jlab or jabar 65t and 75t... Only good part was the ear tips their premium silicone. Sound quality is a C, bass is D- im not a bass fanatic but like it punchy. Download an equalizer which made it dts 3d sound quality and still not good. Also volume dosent get high. Worst part is if u tap it accidentally u pause the song, u try to double tap it for next track, siri pops up.... Not happy the touch part on the ear buds is way to sensitive",2,1,2019-11-15,1,1,0
So I can't comment or review based off of anything regarding the sound or the noise cancellation because these wouldnt even go in my ears for me to hear anything at all. I put them in and they literally just fell out repeatedly I thought I was doing something wrong or putting them in wrong because again They were flying back out of my ears and I didn't see any reviews that mentioned this so just as soon as I can figure out how to return these I will be doing so,1,1,2019-11-18,1,4,0
"I have a couple of issues with these earbuds.1) the right earbud stopped working after my first long run. Granted I was sweating a lot but these earbuds were advertised as ""waterproof"".",1,1,2019-10-30,1,4,0
