comment,stars,verified,date,country,helpful,has-media
Does not hold a charge,1,1,2018-5-5,1,1,0
"Similar to some other negative reviews I have seen of this speaker, it does not last even close to 7-8 hours. It dies after 3.5 hours on a full charge. Very disappointing. Strangely, it is never on ""low"" battery. It dies while on medium.",1,1,2017-11-9,1,2,0
"This is the first Bose I’ve ever owned. SO excited to upgrade my music. And at first, it was the BOMB! I was literally in tears listening to songs I’ve known for decades, realizing I’d been missing so much. Not just bass, but an extra trill here, a run I’d neverheard, a violin, and extra guitar riff. Truly glorious hearing the fullness of the music as it was played. The battery life was awesome. It also didn’t drain my iPhone even for many hours at my Labor Day cookout. It won’t blast the guy down the block with volume, but who wants to be that chucklehead anyway?! Syncimg was a snap. And it DOES play while charging. Here’s the sucky part, and why I returned it to Bose: the physical volume buttons on the speaker did not work. At all. Not even a little bit. And this was from right outta the box. After 3 days of fiddling with it, I called Bose, (20 min hold!) explained the issue, and she started trying to walk me through a reset that was also clearly NOT correct. (She kept telling me to press and hold the power button until the language selection voice prompt came on. The language selection is not on the power button. It’s on the multi-function button. This is in the manual. I mentioned this. This did not register with her. Sigh.)",3,1,2020-9-12,1,2,0
THIS IS JUNK. My original review was good but after the first year it started to do strange things and now at just uner two years it is useless. In the last year it started to refuse to charge from a USB wall chargers. It will ONLY charge from a computer or tablet. It will not charge while playing. So at two years it may need a new battery ($45+) or a trash can. It only plays for 1.5 hrs and then takes 3-4 to charge to only 1/3 full and will not charge any farther. The new firmware provides no indication of charging and the thing seems to be on standby all the time.  So it goes totally DEAD in a week of not using it.  B O S E  is now junk.  These problems are easy to find on the web. Many of them are dead or dying.,1,1,2017-10-15,1,9,0
"I really like this refreshed version. It sounds great. I took it to the beach and left it on the night stand and played music and it was loud enough and sounded good. Ive had other Bose speakers that are in a box now not being used because they sounded terrible. These sound good. Audiophiles hate Bose but for the majority of people they're a good step up in class. All the brands in the 350-400 over the ear headphone range sound exactly the same. You have to spend way way up there to get something that sounds different. I tried on some 1800 headphones and it sounded like I was in a big room listening to music, that was okay but all my beats, b&o, Sony, Bose headphones sound good too just not like your in a huge room having sound come at you. I can see where some people would appreciate that but that's not what Americans have been used to, that's something unique that not everyone needs and they were huge and lacked technology even though they sounded good using old tech from long ago. Plus, no name brand recognition. I've found an apple music subscription with an apple headphone (beats) and apple wire are very much optimized to work together and if you have apple music you want beats, they're tuned for them perfectly.",5,1,2019-3-11,1,4,0
"I'm not one to trash a product knowing that user error can in many cases cause an unsatisfactory experience but in this case I'm going to trash this product.  First, the item was used for less than a total of 24 hours worth of play time over the course of a year.  After returning from the beach the item was set on the shelf and left for about 6-8 months.  When I returned to charge the device and use it, guess what.....it didn't work.  I tried numerous attempts to get the device to turn on or even take a charge.  After visiting the Bose forums and doing some research it appears that the device goes into a ""sleep"" mode if not used for a period of 2 weeks.  I attempted on numerous occasions to follow the trouble shooting ideas within the Bose forums and via YouTube but nothing worked.  I finally broke down and called Bose to attempt to trouble shoot with them over the phone and was told ""well the device is out of warranty and you have tried all the troubleshooting ideas so....let's just get you a new one.....that'll be $129.99 or you can send the one you have back and for only $75 you can have a refurbished one""  I'm sorry Bose, why would I buy another one when the first one didn't  hold up and was caused by a known issue that you have purposely installed in your firmware.  After additional attempts I was able to get some lights to come on temporarily but still the device doesn't work.  Bose knows the issue exists and yet won't stand behind their product.  I wasn't looking to get a replacement or even a new one, but I was at least expecting for the price paid that I would get some legit support and not a sales pitch.  Never again Bose.....I should have listened to the old adage ""No high's, no low's, that's Bose"" and gone with a different product.",1,1,2019-5-25,1,5,0
"I have only had this a few days, as of now, I am only giving it 2 STARZ. It does not keep its connection. Initially, I had it connected to a couple of different mobile devices at the same time. The next day, it would not stay connected to either device. It is supposed to search for the most recently connected device when you turn the speaker on, however it does not do that. I will give the manufacturer an opportunity to fix the problem. I will update my review at that time. I also used the recommended app, Bose Connect. The iPhone app did not work at all. The iPad app worked the first time, but not after the initial set up. I am not sure if this is a problem with the app, or the speaker.",2,1,2020-8-20,1,3,0
"Lets just hypothetically say that I bought this as a gift in December 2017 for an ungrateful person.  In September 2018 this same ungrateful person pissed me off, so naturally I decided to destroy this bose speaker. I ran water over it but i noticed the water rolling off. I then submerged it in water and watched until little bubbles formed.  I removed it and placed it back.  The next day,  this same ungrateful person is blasting perfect sound quality music from this damn speaker... al hypothetically of courseNeedless to say Bose has gained a loyal customer in myself",5,1,2018-10-8,1,5,0
"So I have had this speaker for just over a year. It still sounds very good. It has great battery life. Always connects to my phone or computer without issue. The rubber exterior is great for easy gripping and handling. I have never had a need to use it near water, so I cannot comment on splash resistance.Update: I have had this speaker for over 2 years.Still sounds fantastic. Still has great battery life. Guess I never had to, but now I use the microphone function. Since I have been working from home. I use this has a speaker/microphone as I have grown tired of wearing headphones all day. This connects to my work computer and i am able to use it for my Skype communication. Calls come in clear and I can be clearly heard by others.",5,1,2018-1-27,1,7,0
"I had this speaker for two days and returned it. The quality I know and expect from Bose was not found in this speaker. You know how you go to a store and they have a Bose display where you can test the speakers? You know how impressed you are with even the smallest Bose speaker's sound? Yeah, none of that happens with this speaker.The sound from this SoundLink speaker is tinny and unimpressive. I can honestly say my Kindle Fire HD 10 has a more crisp sound than this Bose speaker. There's barely any bass and if it's not placed directly in front of your ears you'd think it was a cheapo no-name $40 speaker.",2,1,2020-8-6,1,2,0
"The sound is fantastic and a perfect portable speaker.  Easy download for Bluetooth.  When active or playing music and your phone rings it will alert you through the speaker, nice feature.",4,1,2017-6-10,1,2,1
"So after two years of this speaker sitting on the same table and using this speaker once a day, I hadn't used it in a couple of weeks and it had fully discharged. I plugged it in and ran an errand for an hour. I came back to some sort of dystopian hell with the voice prompts loudly cycling through ""connected, not connected"" or something along those lines. It was so loud and the volume buttons don't seem to apply to the voice prompts, I was a bit concerned because I live in an apartment building and have neighbors who I am sure hated me due to this.I then remembered that I had to update the firmware one time so I searched for the updater app on Google to find Bose trying to get me to use the mobile app instead of desktop. I tried that via my iPhone but the update was painfully slow. If you've ever done a big update on an Apple Watch via Bluetooth imagine this but 10 fold. It could never finish due to the speaker deciding to randomly disconnect from bluetooth. This like the voice prompt cycling was another new behavior that came out of the blue (pun not intended).",1,1,2019-1-4,1,5,0
"Worked fine for a while, but for no reason it no longer plays sound even though the device is paired with my iPhone. A superficial search on google shows that the device in all it’s incarnations has this issue, going all the way back to 2012. From this, I’ve decided Bose has had plenty of time to get the bugs out of this device, so I’m asking Amazon for a full refund.",1,1,2018-6-11,1,4,0
I'm flight attendant and have literally turned my car back around to go back home and get it when I forgot it at home.It gives amazing sound that fills a car or room beautifully.,5,1,2018-1-20,1,4,0
"~edit: this has turned out to be EXTREMELY ANNOYING, I am going to try and return it~ The speaker sounds and looks amazing. There is only one thing that I don’t like about it... whenever you pause your music for too long or if you turn your music off the speaker will say “connected to (name)’s iPhone” repeatedly  until you turn off the speaker. Also, if you turn off your Bluetooth on your device but don’t walk over and turn off the speaker it will repeatedly say “ready to connect.” It’s surprisingly more annoying than you would think. It would be nice if there was a way to turn off this feature",3,1,2018-9-11,1,3,0
"The sound quality overall is pretty decent, and the speaker pairs easily with my phone. However this weird thing happened to me-- the speaker died and for some reason went into this mode and wouldn't recharge. I looked it up and apparently it's a common issue. I was able to fix the speaker by going through the factory reset process, but I had to try it multiple times before it turned on again. I also wish the speaker turned off automatically if it hadn't been used for a while, because I often drain the battery forgetting to turn it off.",3,1,2018-1-4,1,3,0
"I was happy with a lot about this one over my last two BOSE.It connected quickly, didn't drop randomly, not too base driven so music and podcasts sounded good and it seemed durable in terms of dirt and dust but without warning it stopped working in the middle of use sitting on my desk.",1,1,2019-9-6,1,1,0
"TBH initially I wasn't pleased with the sound of it at all! I've gotten so used to listening to music underneath the bump and vibration of (Beats) bass that I didn't recognize real quality any more. I didn't pay attention to the fact that I can clearly hear every instrument (individually) as well as every lyric spoke within the song playing. I didn't notice the awesomeness of this tiny little box until I was in a completely separate room away from it, yet I heard every sound described above in perfectly pristine quality as if the music was live & followed me into the next room. Suddenly I remembered the quality sound of the Bose products my parents owned. The beauty of clear, quality sound wrapping around you.The overall appearance of the speaker speaks to it not being a cheap reproduction. The texture is great to the touch. It feels very durable and is comfortable on the hands, easy to grip & carry.",5,1,2017-12-30,1,3,0
Super unhappy with the product. When I first received it it was perfect. No issues at all and really good quality sound. Within the first two months I had to keep troubleshooting the speaker because it’s known to just turn off or go into a power saving mode. But it’s finally just stopped troubleshooting all together and won’t come back on at all . Super sad I always loved the boss product,2,1,2018-1-14,1,3,0
"What an amazing little speaker! I listen to everything from classical, rock, pop and rap music and this speaker allows me to enjoy it all! Battery life is incredible. Easy to pair. Same quality you've come to love and expect from Bose.",5,1,2018-1-25,1,1,0
"Small, yet the sound quality is impressive.I appreciate it DOES NOT require an app that needs permissions to run and access to things like your contacts, location, all your photos like some other companies do.",5,1,2017-5-18,1,7,0
