comment,stars,verified,date,country,helpful,has-media
Used to have older antenna and was barely getting couple channels and not clear connectionsAfter installing this antenna,5,1,2020-1-28,1,9,1
Easy out of box install and setup. Excellent pic quality,5,1,2020-1-23,1,9,1
Impressed! Easy to set upMany channels and picture quality is good.,5,1,2020-2-1,1,8,1
Super easy to connect and awesome signal reception even downstairs where I did connected.,5,1,2020-1-26,1,8,1
"My new HDTV antenna works perfectly! I purchased this product so that my family can enjoy all of our local channels, and the antenna works great. Easy set up and mounting.",5,1,2020-2-1,1,8,1
"Just ordered 2 units, and more than satisfied, the picture is clean and stable.The quality of the performance is amazing, it will save me more than $ 1200 per year. I recommend to everyone!",5,1,2019-9-25,1,2,1
I bought this for a friend,5,1,2019-11-1,1,1,0
"just bought for my fifth TV in the garage, and more than satisfied, think about replacing the other 4 boxes with this antenna, the picture quality is impressive.Thanks for the quality product.",5,1,2019-9-26,1,2,1
"Works great! Picked up 28 channels. Glad I cut the cord on cable. This was easy to install and once we mount our TV, it will be totally hidden.",5,1,2019-11-3,1,2,1
I highly suggest buying this it’s a great product when I scan channels on my television with this I was receiving 33 channels and I don’t have cable so those are all free!!!,5,1,2019-10-31,1,2,0
Mounted 32” tv on patio wall.... wondering how I’m going to get any channels without paying for another overpriced Frontier box.Did the research on digital antennas and rolled the dice on this model based on ALL positive reviews and price.,5,1,2020-2-21,1,4,0
The antenna is great. I have around 60 channels now. The set up was easy and quick. I did it myself in about 10 minutes. I love it and would recommend it to everyone! FYI I live in Central Florida area.,5,1,2020-2-1,1,3,0
Just received my antenna and could not be more pleased. Within 10 minutes I had antenna hooked up and watching tv. I am getting over 30 channels and am cutting cable.I would recommend this antenna to anyone,5,1,2019-11-1,1,2,0
"It was easy to install, as soon as I plugged it in it gave me about 10 channels, then I run the channel tuning on the TV and got about 69 channels. Not bad for the price, it gets some HD locals.",5,1,2020-2-4,1,2,1
I just received my HDTV antenna today 2/4/20. It was super easy to set up and without placing it near a window I received tv channels. The quality of the images was HD quality and I couldn’t believe my eyes. I decided to place it in a spare room because that room has a window but I didn’t place it near the window and yet I was still able to get HD TV. I can’t believe I waited this long to get one of these antennas. From what I hear from friends my antenna is far better than theirs. They tell me their antenna have to be placed in a window.I’m very happy with your product because of the quality of the pictures and easy setup.,5,1,2020-2-4,1,2,0
"I bought this Amplified HD Digital TV Antenna last week. Now there are 54 clear & stable digital channels, and the favorite kid channel is back. We love it, thanks for this great product.BTW, I live near the foothill of Los Gatos, CA, the signal is not good, I have 2 other normal antennas, with them, I can only get about 10 channels and they are not stable, my kids complained a lot. but with this antenna, it amplifies the signal and we get images with very good quality.",5,1,2020-1-28,1,1,1
"My new HDTV antenna works perfectly! I purchased this product so that my family can enjoy all of our local channels, and the antenna works great. Easy set up and mounting.",5,1,2019-11-11,1,1,1
Lo estoy utilizando en mi cuarto y es la mejor antena y seve que es de muy buena calidad.,5,1,2020-6-6,1,1,0
It works great! Looks great! We love it! We have a 4K tv!,5,1,2019-11-19,1,5,1
I previously bought a cheap Walmart version of this and it couldn’t pull my local abc channel. That took 20 minutes just to pull 26 channels Smh. I love on an second floor apartment building and my internal one sucks. This one from amazon took about 5 whole minutes to set up and pulled 43 channels. I splurged a tad more than the cheapo Walmart one but it was well worth it.,5,1,2020-1-25,1,1,0
"Was delivered yesterday, spent 10minutes this morning connecting to new TCL tv, let it scan for air channels, and shazam, tv...I have it strung over closet desk door, not optimal, and the reception, signal strength and picture clarity are incredible.",5,1,2020-1-28,1,1,1
This antenna worked great. This was purchased to replace one that was a piece of junk and was 3 times the price!We get about 55 channels and are very pleased! We have cut the cable!!!,5,1,2019-10-25,1,2,1
Works as said,3,1,2019-11-12,1,4,0
This was the forth indoor antenna I tried . I sent the first three back. Got this one from Amazon and it works really good. Just what I was looking for . I recommend it . It works.,5,1,2019-11-1,1,4,0
"This is a great little purchase.  I originally purchased this antenna to pair with a new t.v. which was located in a room that has just a few viewers.  But, once I saw how clear and stable the channels were in that room, I decided to use this new antenna on the large screen t.v. in the living room, where most of my family watches t.v. The kicker is that I originally had the family room t.v. hooked up to an old, outdoor antenna (not digital), which often failed to keep a stable picture.  ( I live 40 miles away from the nearest t.v. tower.).  Once I switched to this little lightweight gem,  the local channels became clear, and stable.  There's no more of the going off and on, which I have endured for a long time.  This antenna I would recommend to anyone who's tired of settling for jumping screens .  Buy this antenna and you won't be sorry.",5,1,2019-11-5,1,3,0
"Great antenna. I actually mounted this on the glass of My patio Door wall and the reception if Great. I have had a hard time to a local station WJBK during windy weather. It was windy the other day and it never effected the reception. Make sure if You mount the antenna using the 3M mounting disks, make sure it is going to be in that place for a very long time. I was in a hurry and due to the cable connection piece, the door wouldn't' open all the way and I had to move it. the Mounted disks didn't want to come off the glass and I had to buy a couple new ones. That was My Fault and honestly no big deal. I now know the mounting disks will work for me if I ever need them again. Love, the antenna. This is My fourth one(no cable bill for me) and it works the best.",5,1,2019-12-6,1,2,0
"My 6 year old opened the package and insisted that he put it together and hook everything up. I took a step back and watched in amazement as he proceeded to plug everything in, connect all the cables and us the controller to set up the antenna on my Samsung TV. The process took less than 15 minutes so if you are someone who isn't very tech savvy please know that it's so easy to setup for even a first grader!Picture looks great and after everything is plugged in it works seamlessly! Great product for the price!",5,1,2019-12-11,1,2,0
One of the best antennas we have bought yet. Such a clear picture!,5,1,2019-11-1,1,4,0
"The first lie: ""Latest 2020""  Product available: Sept 2019The second lie: ""120 mile range""",1,1,2020-4-10,1,1,0
"I live in a very rural area in the northern part of Colorado - just far enough away from many locations to do anything but have a satellite dish for TV stations.When I built the house in Colorado I made every effort to follow ""the rules"" for transferring my account from Virginia to the new place.  AT&T purchased DirecTV and just treated me like crap.  I was a 17 year subscriber of DirecTV and as I was making this move AT&T just cancelled my account without a reason why then forced me to resubscribe as a new user.",5,1,2019-11-4,1,2,0
"This is now the third flat indoor antenna I've purchased.  Each one has boasted greater miles in gain.  This one claimed 120, I thought finally one that would bring in all the OTA channels.  The furthest stations are about 60 miles from me so it should be no problem.  Nope, this antenna was about as useless as the previous others and I completely regret wasting my time and money.  It's connected properly, aimed appropriately and with no indoor interference and picks up less than a third of the stations out there.  So thoroughly disappointed.  Just out of curiosity I even ran this antenna outside and it barely gained any reception.  My suggestion to any of you who aren't very close to your broadcasting stations, stay away from products like this.  Get a real OUTDOOR antenna.",2,1,2020-1-6,1,6,0
I just plugged in my HDTV antenna and the results were immediate. It doubled my available channels and my regular channels are clearer than they’ve ever been. Easy to install and I had my channels setup in under 5 minutes. Definitely recommend for my friends and family!,5,1,2019-11-3,1,2,0
I purchased your antenna from Amazon and received it in 2 days.  Packaging in good shape no issues.  Installing the antenna was easy.  Instructions were very good and easy to understand.  Scanned for available channels and am picking up 33 in total.  Enjoying the FREE TV that we get over the air.  Thanks for saving me money on cable!!,5,1,2019-12-11,1,2,0
Great antenna ! Just what I needed to watch local channels and NFL games.Good price!!!,5,1,2019-12-8,1,2,1
excellent product ! I would recommend it to my friends and family!,4,1,2019-10-22,1,1,0
I bought this to replace an old Wineguard unpowered flat antenna.  Even with power this only does marginally better at receiving stations and really I think that's only because I had to move it. My experience says that all of these flat antennas are the same (power or no power). This one was relatively expensive at $27 when you can find others $10 less here on Amazon.Some things I like about this antenna.....I like being able to plug it into the USB on the TV for power (not that it helps). I also like the 4 corner holes that allow me to pin it up without tape or those sticky strips.,3,1,2019-12-16,1,4,0
"I bought the HDTV Antenna yesterday and the package arrived today.  Ultra fast delivery, really happy about that.  But the best part is how easy and how powerful this antenna really is.  Bought this for the Toshiba Fire TV we have at the office (we are in City of Industry, California).  According to RCA Antenna App, our office actually faces away from the broadcast towers, but incredibly, we were able to get clear reception on most of the main channels (except for channel 7.1) with high clarity!  Everything took about 5 minutes.  Connected the coaxial and USB cable (most TV bought in the past 10 years should have at least one USB port, so you don’t even need the included power adapter, which eliminate cable management), and used the included double sided tape to mount the antenna on to the window (about 5 feet high).Cut your cable TV and get this! We get most of the content we watch from Netflix and Hulu any ways.  Great saving.",5,1,2020-6-19,1,3,1
"Based on a lot of favorable reviews I ordered this antenna in the hopes that I would be able to use it to view the local over the air major network channels in the Austin area.  Per google maps I live 32 miles as the crow flies from the Austin over the air local stations broadcast towers.  The antenna was able to pull down quite a few channels.  However, most of them were for programming I have no interest in whatsoever.  Of the channels I was able to receive the picture quality varied depending on the channel from good to not so good.  In spite of repositioning the antenna a few times I was only able to pull down the over the air signal from only one of the local network affiliates.  I knew before I ordered the antenna that it would be a hit or miss proposition but unfortunately the antenna was a miss in my circumstance and did not work for me to be able to view all of the local network affiliate broadcast channels.",2,1,2019-12-6,1,4,0
"Probably under ideal circumstances this indoor antenna would pull in more channels.  I received 12 DTV channels - 4 with no connection, 3 in Spanish, Court TV, some channels with TV shows from the 70s, and one complete NBC station.  Except for NBC logo there was no channel designation like TNT or FX.  Picture from NBC was very sharp, colorful, and didn’t suffer lags or breakups. I live in suburban Philadelphia. We are lucky to have lots of area TV towers. I see no reason why there was only one useful channel.FYI:  I installed the antenna on a window as recommended, but when placed high on the wall above my (new) TV it actually brought in a few more channels.  My streaming TV is in a spare room.  I also have Verizon FIOs and get complete channel coverage in other rooms.  Cord cutters should be aware that the best reception might be in a room you don’t want a TV.  I found that Pluto (free) TV offers hundreds TV shows and movies for streaming if commercials don’t bother you.  In addition to transferring sports on cable to streaming, I also subscribe to Netflix, Amazon Prime, HBO MAX, EPIX, and Brit Box...all commercial free. I found the price of a specific cable package is within $5 of the new $65 YouTube Live TV.  Cable instantly connects...no spinning circles.",3,1,2020-9-18,1,2,0
We recently got rid of our satellite television package. Most of what we watch we stream. We wanted an option to be able to see our local channels. We live in a very rural mountainous area so we did not have high expectations.Set up was simple and after running the scan we ended up with 13 channels. There are only 4 broadcast stations within a 60 mile radius so the range on this must be as described.,5,1,2019-11-7,1,6,0
