comment,stars,verified,date,country,helpful,has-media
"There are small annoyances & glitches that need to be ironed out with this auto version of the Amazon Echo(mine shut off unexpectedly this morning, had to be rebooted, and reconnected to my phone for example)",3,1,2019-10-1,1,1,1
"This product is good in theory, but it has a long way to go. It constantly gets unsynced with the Alexa app and you have to forget the device and then rediscover it.The volume is also very quiet and you have to crank up your bluetooth to hear alexa, and when your car disconnects from it, the stereo volume is way too loud.",1,1,2019-9-30,1,9,0
I was offered the chance to try an Echo Auto a few moths ago. It was a horrible experience and I really cannot believe they are releasing the device this soon. Here are the Pros and Cons:Pros:,1,1,2019-9-30,1,8,0
"When this product first launched I was really excited. I thought it would be a great little gadget that would help make my driving experience a bit easier.However, it serves as nothing but a massive frustration and does not simplify the driving experience at all. If anything it makes it exponentially worse.",1,1,2019-10-2,1,7,0
"I live in a radio wasteland. All I get is an oldies rock station. But they seem to feel that there have been only 36 great oldies because they play the same ones over and over. There is also a country station. Not my cup of tea, but they play a very limited number of songs also. Gets boring since I drive for a living and the CDs get too hot around here in the car.So, on to the review. I have an Android phone and a car that has no Bluetooth nor a screen. I do have an Aux plug. So it was simple to set up. Plugged in the Aux and the power to the cigarette lighter with the included cords. At first, I couldn't answer the phone or make calls without touching the phone, and here in AR you are not even allowed to touch a phone while driving. I was so frustrated and thought I was doing something wrong. But then I noticed something. When I ask Alexa for directions, I saw that she used Google Maps. And I also have Android Auto on my phone and it uses Google Maps also. Now, on the Auto app there is a little phone symbol that you can touch to answer the phone.",5,1,2019-9-30,1,6,0
"I am so happy that this is finally a thing.  I worried it wouldn't work in my older car with an old AUX hook up that doesn't work too well so use one of those bluetooth transmitter things and it works amazing.  I added a photo for the size reference (don't mind my dusty car, I live in the desert) and so you could see the vent clip.  Personally I would like another option for maybe a dash mount or something not covering my vent because like I said I live in the desert.  I have not had any issues with it disconnecting or being slow but  I have a good phone and great cellular service which I believe contributes to how well my Echo Auto is working (even in my old car, I have to say that again because even old cars can have nice things).  It hooks up through the Alexa app, just the same as any of your echos in the house, there was maybe 1 extra step but it was pretty easy.",5,1,2019-9-30,1,5,1
"Feels like a joke.  It doesnt do much of what an Echo does, and it doesnt really connect to the radio.  The phone is doing all the work and this is a just a over priced microphone with connections issues.Not sure that the Alexia app by itself doesnt do all this..",1,1,2019-10-1,1,5,0
"Edit:  2/4/20.  Still doesn't work right.  I try to say ""Play Eugene's playlist"" and it comes up with some opera concert thing I didn't ask for.  Unless I talk to it as you would a 5 year old child very slowly, even then, it works half the time.  And when I get it playing my playlist, I have to always tell it to shuffle the songs (several times until it gets it right) and skip the first song because it always plays the same song first.  I'm going to figure out how to connect my phone to the to play my songs randomly instead.  Will NOT but again.This is the 1st gen I got before it was made public.",1,1,2019-10-1,1,4,0
"I drive a 2014 Honda Accord. The car comes from the manufacturer with Hands free link. My Spotify connects automatically when I turn on the car (phone in pocket). I can make calls no problem. So why did I buy this? Simple. I wanted Alexa. I thought it be neat to be able to turn off my Ring Alarm with my voice as I pulled up. Also it be cool to ask Alexa the weather and other questions. Unfortunately I am so disappointed. This device is not ready for launch. Set up was easy but it’s a pain to use it every day. Sometimes it works and other days it doesn’t. I say “Alexa” and the blue light comes on but nothing happens. I’m talking to myself. It hears me say Alexa but doesn’t do something as simple as tell me the time. Unless u pull over, there’s nothing u can do about it. You’re stuck with this stupid brick until u get home and have time to mess with it. I gave up. I threw it out of my car (literally) after the 10th time it quit. Alexa hears me but she ignores me. I stuck with using my OEM Bluetooth. So much better.",1,1,2019-9-30,1,4,0
"We have several echo devices in our home and I love the hands free ease of it, so trying the echo auto was something I was definitely interested in.  It essentially works the same as every other Alexa device- hands free music, asking questions, adding notes, making calls.  This all works great... when the device actually works.  Which is less than half the time. It is CONSTANTLY disconnecting.  Start the car up, maybe it works, maybe it doesn't. If it's working and you get a phone call, the call will go through, but echo will no longer connect after the call is finished.  Get out of the car to get gas? Again we're disconnected.  Drive more than 10 minutes? Disconnected.  Every once in a while it will reconnect on it's own, usually not. Sometimes I can get it to reset by pulling out the power cord and plugging back in. Usually not.  The one new hands free Alexa feature I was looking forward to was navigation. It could never figure out where I wanted to go no matter who extremely precise I was when asking for directions.  Overall, I'd consider keeping it if they can fix the connection issues but if not... back it goes!  Also, although I was able to attach it to my vents, it blocks the entire vent and so the device sits in my cup holder....",2,1,2019-9-30,1,3,0
